"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"Bangladesh","2007","","","","Q2","86.1",""
"Bangladesh","2007","","","","Q3","89.1",""
"Bangladesh","2007","","","","Q4","93.0",""
"Bangladesh","2007","","","","Q5 (Richest)","94.2",""
"Bangladesh","2007","","None","","","84.1",""
"Bangladesh","2007","","Primary","","","88.6",""
"Bangladesh","2007","","Secondary or higher","","","95.3",""
"Bangladesh","2007","Female","","","","91.0",""
"Bangladesh","2007","Male","","","","90.6",""
"Bangladesh","2006","","","Urban","","96.3",""
"Bangladesh","2006","","","Rural","","95.3",""
"Bangladesh","2006","","","","Q1 (Poorest)","93.9",""
"Bangladesh","2006","","","","Q2","94.8",""
"Bangladesh","2006","","","","Q3","95.0",""
"Bangladesh","2006","","","","Q4","97.3",""
"Bangladesh","2006","","","","Q5 (Richest)","97.8",""
"Bangladesh","2006","","None","","","93.6",""
"Bangladesh","2006","","Primary","","","94.5",""
"Bangladesh","2006","","Secondary or higher","","","98.0",""
"Bangladesh","2006","Female","","","","95.6",""
"Bangladesh","2006","Male","","","","95.6",""
"Bangladesh","2004","","","Urban","","85.8",""
"Bangladesh","2004","","","Rural","","81.4",""
"Bangladesh","2004","","","","Q1 (Poorest)","70.8",""
"Bangladesh","2004","","","","Q2","84.0",""
"Bangladesh","2004","","","","Q3","83.7",""
"Bangladesh","2004","","","","Q4","86.4",""
"Bangladesh","2004","","","","Q5 (Richest)","91.7",""
"Bangladesh","2004","","None","","","70.2",""
"Bangladesh","2004","","Primary","","","84.4",""
"Bangladesh","2004","","Secondary or higher","","","92.9",""
"Bangladesh","2004","Female","","","","82.0",""
"Bangladesh","2004","Male","","","","82.6",""
"Belarus","2005","","","Urban","","98.4",""
"Belarus","2005","","","Rural","","98.4",""
"Belarus","2005","","","","Q1 (Poorest)","100.0",""
"Belarus","2005","","","","Q2","98.1",""
"Belarus","2005","","","","Q3","99.2",""
"Belarus","2005","","","","Q4","98.0",""
"Belarus","2005","","","","Q5 (Richest)","97.4",""
"Belarus","2005","","Secondary or higher","","","96.8",""
"Belarus","2005","Female","","","","97.7",""
"Belarus","2005","Male","","","","99.1",""
"Belize","2006","","","Urban","","45.0",""
"Belize","2006","","","Rural","","28.2",""
"Belize","2006","","","","Q1 (Poorest)","25.1","1"
"Belize","2006","","","","Q2","40.7","1"
"Belize","2006","","","","Q3","31.5","1"
"Belize","2006","","","","Q4","47.1","1"
"Belize","2006","","Secondary or higher","","","40.0",""
"Belize","2006","Female","","","","36.6",""
"Belize","2006","Male","","","","35.5",""
"Benin","2006","","","Urban","","71.2",""
"Benin","2006","","","Rural","","60.8",""
"Benin","2006","","","","Q1 (Poorest)","53.4",""
"Benin","2006","","","","Q2","61.4",""
"Benin","2006","","","","Q3","65.8",""
"Benin","2006","","","","Q4","65.9",""
"Benin","2006","","","","Q5 (Richest)","78.0",""
"Benin","2006","","None","","","60.8",""
"Benin","2006","","Primary","","","71.1",""
"Benin","2006","","Secondary or higher","","","83.2",""
"Benin","2006","Female","","","","64.8",""
"Benin","2006","Male","","","","64.1",""
"Benin","2001","","","Urban","","74.6",""
"Benin","2001","","","Rural","","67.2",""
"Benin","2001","","","","Q1 (Poorest)","60.0",""
"Benin","2001","","","","Q2","64.0",""
"Benin","2001","","","","Q3","68.5",""
"Benin","2001","","","","Q4","76.0",""
"Benin","2001","","","","Q5 (Richest)","82.8",""
"Benin","2001","","None","","","66.9",""
"Benin","2001","","Primary","","","74.8",""
"Benin","2001","","Secondary or higher","","","80.9",""
"Benin","2001","Female","","","","69.4",""
"Benin","2001","Male","","","","70.2",""
"Bolivia (Plurinational State of)","2008","","","Urban","","84.9",""
"Bolivia (Plurinational State of)","2008","","","Rural","","87.2",""
"Bolivia (Plurinational State of)","2008","","","","Q1 (Poorest)","85.1",""
"Bolivia (Plurinational State of)","2008","","","","Q2","85.0",""
"Bolivia (Plurinational State of)","2008","","","","Q3","86.6",""
"Bolivia (Plurinational State of)","2008","","","","Q4","87.5",""
"Bolivia (Plurinational State of)","2008","","","","Q5 (Richest)","85.7",""
"Bolivia (Plurinational State of)","2008","","None","","","85.7",""
"Bolivia (Plurinational State of)","2008","","Primary","","","83.3",""
"Bolivia (Plurinational State of)","2008","","Secondary or higher","","","89.1",""
"Bolivia (Plurinational State of)","2008","Female","","","","85.4",""
"Bolivia (Plurinational State of)","2008","Male","","","","86.4",""
"Bolivia (Plurinational State of)","2003","","","Urban","","69.3",""
"Bolivia (Plurinational State of)","2003","","","Rural","","67.1",""
"Bolivia (Plurinational State of)","2003","","","","Q1 (Poorest)","64.9",""
"Bolivia (Plurinational State of)","2003","","","","Q2","68.7",""
"Bolivia (Plurinational State of)","2003","","","","Q3","61.9",""
"Bolivia (Plurinational State of)","2003","","","","Q4","77.9",""
"Bolivia (Plurinational State of)","2003","","","","Q5 (Richest)","72.2",""
"Bolivia (Plurinational State of)","2003","","None","","","56.8",""
"Bolivia (Plurinational State of)","2003","","Primary","","","64.5",""
"Bolivia (Plurinational State of)","2003","","Secondary or higher","","","78.1",""
"Bolivia (Plurinational State of)","2003","Female","","","","70.3",""
"Bolivia (Plurinational State of)","2003","Male","","","","66.5",""
"Bosnia and Herzegovina","2006","","","Urban","","86.9",""
"Bosnia and Herzegovina","2006","","","Rural","","95.0",""
"Bosnia and Herzegovina","2006","","","","Q1 (Poorest)","91.8",""
"Bosnia and Herzegovina","2006","","","","Q2","93.4",""
"Bosnia and Herzegovina","2006","","","","Q3","96.2",""
"Bosnia and Herzegovina","2006","","","","Q4","91.5",""
"Bosnia and Herzegovina","2006","","","","Q5 (Richest)","89.3",""
"Bosnia and Herzegovina","2006","","Primary","","","93.5",""
"Bosnia and Herzegovina","2006","","Secondary or higher","","","92.4",""
"Bosnia and Herzegovina","2006","Female","","","","91.6",""
"Bosnia and Herzegovina","2006","Male","","","","93.4",""
"Burkina Faso","2006","","","Urban","","91.0",""
"Burkina Faso","2006","","","Rural","","76.2",""
"Burkina Faso","2006","","","","Q1 (Poorest)","73.6",""
"Burkina Faso","2006","","","","Q2","73.1",""
"Burkina Faso","2006","","","","Q3","81.6",""
"Burkina Faso","2006","","","","Q4","79.4",""
"Burkina Faso","2006","","","","Q5 (Richest)","91.5",""
"Burkina Faso","2006","","None","","","77.9",""
"Burkina Faso","2006","","Primary","","","86.1",""
"Burkina Faso","2006","","Secondary or higher","","","89.7","1"
"Burkina Faso","2006","Female","","","","81.0",""
"Burkina Faso","2006","Male","","","","77.8",""
"Burkina Faso","2003","","","Urban","","73.7",""
"Burkina Faso","2003","","","Rural","","56.8",""
"Burkina Faso","2003","","","","Q1 (Poorest)","49.4",""
"Burkina Faso","2003","","","","Q2","53.3",""
"Burkina Faso","2003","","","","Q3","59.3",""
"Burkina Faso","2003","","","","Q4","61.4",""
"Burkina Faso","2003","","","","Q5 (Richest)","73.5",""
"Burkina Faso","2003","","None","","","57.1",""
"Burkina Faso","2003","","Primary","","","66.2",""
"Burkina Faso","2003","","Secondary or higher","","","84.1",""
"Burkina Faso","2003","Female","","","","58.8",""
"Burkina Faso","2003","Male","","","","59.0",""
"Burundi","2005","","","Urban","","79.6",""
"Burundi","2005","","","Rural","","70.7",""
"Burundi","2005","","","","Q1 (Poorest)","65.2",""
"Burundi","2005","","","","Q2","73.9",""
"Burundi","2005","","","","Q3","68.4",""
"Burundi","2005","","","","Q4","73.1",""
"Burundi","2005","","","","Q5 (Richest)","74.3",""
"Burundi","2005","","None","","","61.6",""
"Burundi","2005","","Primary","","","72.3",""
"Burundi","2005","","Secondary or higher","","","83.2",""
"Burundi","2005","Female","","","","74.4",""
"Burundi","2005","Male","","","","67.4",""
"Cambodia","2010","","","Urban","","90.6",""
"Cambodia","2010","","","Rural","","84.0",""
"Cambodia","2010","","","","Q1 (Poorest)","74.7",""
"Cambodia","2010","","","","Q2","82.8",""
"Cambodia","2010","","","","Q3","88.5",""
"Cambodia","2010","","","","Q4","90.8",""
"Cambodia","2010","","","","Q5 (Richest)","92.6",""
"Cambodia","2010","","None","","","67.6",""
"Cambodia","2010","","Primary","","","86.3",""
"Cambodia","2010","","Secondary or higher","","","92.5",""
"Cambodia","2010","Female","","","","85.4",""
"Cambodia","2010","Male","","","","84.8",""
"Cambodia","2005","","","Urban","","77.7",""
"Cambodia","2005","","","Rural","","76.8",""
"Cambodia","2005","","","","Q1 (Poorest)","65.8",""
"Cambodia","2005","","","","Q2","77.7",""
"Cambodia","2005","","","","Q3","78.5",""
"Cambodia","2005","","","","Q4","84.8",""
"Cambodia","2005","","","","Q5 (Richest)","84.1",""
"Cambodia","2005","","None","","","66.3",""
"Cambodia","2005","","Primary","","","76.8",""
"Cambodia","2005","","Secondary or higher","","","92.0",""
"Cambodia","2005","Female","","","","74.2",""
"Cambodia","2005","Male","","","","79.6",""
"Cambodia","2000","","","Urban","","54.9",""
"Cambodia","2000","","","Rural","","51.3",""
"Cambodia","2000","","","","Q1 (Poorest)","38.8",""
"Cambodia","2000","","","","Q2","47.3",""
"Cambodia","2000","","","","Q3","52.3",""
"Cambodia","2000","","","","Q4","57.0",""
"Cambodia","2000","","","","Q5 (Richest)","79.1",""
"Cambodia","2000","","None","","","41.1",""
"Cambodia","2000","","Primary","","","54.0",""
"Cambodia","2000","","Secondary or higher","","","67.7",""
"Cambodia","2000","Female","","","","50.7",""
"Cambodia","2000","Male","","","","52.8",""
"Cameroon","2006","","","Urban","","74.0",""
"Cameroon","2006","","","Rural","","66.2",""
"Cameroon","2006","","","","Q1 (Poorest)","57.7",""
"Cameroon","2006","","","","Q2","73.9",""
"Cameroon","2006","","","","Q3","67.2",""
"Cameroon","2006","","","","Q4","74.8",""
"Cameroon","2006","","","","Q5 (Richest)","79.0",""
"Cameroon","2006","","None","","","58.8",""
"Cameroon","2006","","Primary","","","70.5",""
"Cameroon","2006","","Secondary or higher","","","80.2",""
"Cameroon","2006","Female","","","","70.5",""
"Cameroon","2006","Male","","","","68.5",""
"Cameroon","2004","","","Urban","","70.4",""
"Cameroon","2004","","","Rural","","65.8",""
"Cameroon","2004","","","","Q1 (Poorest)","63.8",""
"Cameroon","2004","","","","Q2","70.3",""
"Cameroon","2004","","","","Q3","67.0",""
"Cameroon","2004","","","","Q4","68.6",""
"Cameroon","2004","","","","Q5 (Richest)","71.5",""
"Cameroon","2004","","None","","","61.3",""
"Cameroon","2004","","Primary","","","69.2",""
"Cameroon","2004","","Secondary or higher","","","72.8",""
"Cameroon","2004","Female","","","","69.7",""
"Cameroon","2004","Male","","","","66.3",""
"Central African Republic","2006","","","Urban","","57.5",""
"Central African Republic","2006","","","Rural","","41.6",""
"Central African Republic","2006","","","","Q1 (Poorest)","36.3",""
"Central African Republic","2006","","","","Q2","41.2",""
"Central African Republic","2006","","","","Q3","41.2",""
"Central African Republic","2006","","","","Q4","57.4",""
"Central African Republic","2006","","","","Q5 (Richest)","66.4",""
"Central African Republic","2006","","None","","","33.2",""
"Central African Republic","2006","","Primary","","","55.3",""
"Central African Republic","2006","","Secondary or higher","","","62.5",""
"Central African Republic","2006","Female","","","","48.9",""
"Central African Republic","2006","Male","","","","47.0",""
"Chad","2004","","","Urban","","45.8",""
"Chad","2004","","","Rural","","33.1",""
"Chad","2004","","","","Q1 (Poorest)","12.4",""
"Chad","2004","","","","Q2","34.6",""
"Chad","2004","","","","Q3","36.4",""
"Chad","2004","","","","Q4","43.2",""
"Chad","2004","","","","Q5 (Richest)","49.6",""
"Chad","2004","","None","","","29.9",""
"Chad","2004","","Primary","","","52.2",""
"Chad","2004","","Secondary or higher","","","53.3",""
"Chad","2004","Female","","","","35.9",""
"Chad","2004","Male","","","","35.3",""
"Colombia","2010","","","Urban","","82.4",""
"Colombia","2010","","","Rural","","83.0",""
"Colombia","2010","","","","Q1 (Poorest)","79.9",""
"Colombia","2010","","","","Q2","86.5",""
"Colombia","2010","","","","Q3","84.0",""
"Colombia","2010","","","","Q4","80.4",""
"Colombia","2010","","","","Q5 (Richest)","81.3",""
"Colombia","2010","","None","","","79.6",""
"Colombia","2010","","Primary","","","84.0",""
"Colombia","2010","","Secondary or higher","","","82.2",""
"Colombia","2010","Female","","","","81.2",""
"Colombia","2010","Male","","","","83.8",""
"Colombia","2005","","","Urban","","72.8",""
"Colombia","2005","","","Rural","","64.3",""
"Colombia","2005","","","","Q1 (Poorest)","62.0",""
"Colombia","2005","","","","Q2","66.4",""
"Colombia","2005","","","","Q3","76.6",""
"Colombia","2005","","","","Q4","73.0",""
"Colombia","2005","","","","Q5 (Richest)","79.8",""
"Colombia","2005","","None","","","59.6",""
"Colombia","2005","","Primary","","","68.3",""
"Colombia","2005","","Secondary or higher","","","71.5",""
"Colombia","2005","Female","","","","67.4",""
"Colombia","2005","Male","","","","72.4",""
"Colombia","2000","","","Urban","","73.8",""
"Colombia","2000","","","Rural","","66.8",""
"Colombia","2000","","","","Q1 (Poorest)","61.8",""
"Colombia","2000","","","","Q2","71.3",""
"Colombia","2000","","","","Q3","73.7",""
"Colombia","2000","","","","Q4","79.6",""
"Colombia","2000","","","","Q5 (Richest)","75.6",""
"Colombia","2000","","None","","","48.3","1"
"Colombia","2000","","Primary","","","67.6",""
"Colombia","2000","","Secondary or higher","","","75.3",""
"Colombia","2000","Female","","","","72.2",""
"Colombia","2000","Male","","","","70.9",""
"Congo","2005","","","Urban","","79.0",""
"Congo","2005","","","Rural","","60.5",""
"Congo","2005","","","","Q1 (Poorest)","50.7",""
"Congo","2005","","","","Q2","64.0",""
"Congo","2005","","","","Q3","75.4",""
"Congo","2005","","","","Q4","77.6",""
"Congo","2005","","","","Q5 (Richest)","87.2",""
"Congo","2005","","None","","","48.5",""
"Congo","2005","","Primary","","","62.8",""
"Congo","2005","","Secondary or higher","","","77.2",""
"Congo","2005","Female","","","","68.1",""
"Congo","2005","Male","","","","70.8",""
"Côte d’Ivoire","2006","","","Urban","","89.5",""
"Côte d’Ivoire","2006","","","Rural","","76.2",""
"Côte d’Ivoire","2006","","","","Q1 (Poorest)","66.9",""
"Côte d’Ivoire","2006","","","","Q2","79.0",""
"Côte d’Ivoire","2006","","","","Q3","84.7",""
"Côte d’Ivoire","2006","","","","Q4","88.5",""
"Côte d’Ivoire","2006","","","","Q5 (Richest)","93.2",""
"Côte d’Ivoire","2006","","None","","","76.1",""
"Côte d’Ivoire","2006","","Primary","","","89.3",""
"Côte d’Ivoire","2006","","Secondary or higher","","","89.4",""
"Côte d’Ivoire","2006","Female","","","","79.8",""
"Côte d’Ivoire","2006","Male","","","","82.6",""
"Cuba","2006","","","Urban","","55.7",""
"Cuba","2006","","","Rural","","78.2",""
"Cuba","2006","","Primary","","","64.7",""
"Cuba","2006","","Secondary or higher","","","61.7",""
"Cuba","2006","Female","","","","59.5",""
"Cuba","2006","Male","","","","64.1",""
"Democratic Republic of the Congo","2007","","","Urban","","52.1",""
"Democratic Republic of the Congo","2007","","","Rural","","42.1",""
"Democratic Republic of the Congo","2007","","","","Q1 (Poorest)","35.0",""
"Democratic Republic of the Congo","2007","","","","Q2","42.6",""
"Democratic Republic of the Congo","2007","","","","Q3","47.7",""
"Democratic Republic of the Congo","2007","","","","Q4","48.0",""
"Democratic Republic of the Congo","2007","","","","Q5 (Richest)","61.0",""
"Democratic Republic of the Congo","2007","","None","","","34.9",""
"Democratic Republic of the Congo","2007","","Primary","","","44.1",""
"Democratic Republic of the Congo","2007","","Secondary or higher","","","54.9",""
"Democratic Republic of the Congo","2007","Female","","","","48.2",""
"Democratic Republic of the Congo","2007","Male","","","","43.8",""
"Djibouti","2006","","","Urban","","50.6",""
"Djibouti","2006","","","Rural","","26.2","1"
"Djibouti","2006","","None","","","47.3",""
"Djibouti","2006","","Primary","","","47.9",""
"Djibouti","2006","","Secondary or higher","","","57.7",""
"Djibouti","2006","Female","","","","46.8",""
"Djibouti","2006","Male","","","","52.4",""
"Dominican Republic","2007","","","Urban","","72.1",""
"Dominican Republic","2007","","","Rural","","67.9",""
"Dominican Republic","2007","","","","Q1 (Poorest)","61.1",""
"Dominican Republic","2007","","","","Q2","70.3",""
"Dominican Republic","2007","","","","Q3","74.3",""
"Dominican Republic","2007","","","","Q4","68.5",""
"Dominican Republic","2007","","","","Q5 (Richest)","87.5",""
"Dominican Republic","2007","","None","","","49.3",""
"Dominican Republic","2007","","Primary","","","64.0",""
"Dominican Republic","2007","","Secondary or higher","","","76.2",""
"Dominican Republic","2007","Female","","","","70.6",""
"Dominican Republic","2007","Male","","","","70.9",""
"Dominican Republic","2002","","","Urban","","45.9",""
"Dominican Republic","2002","","","Rural","","44.1",""
"Dominican Republic","2002","","","","Q1 (Poorest)","36.7",""
"Dominican Republic","2002","","","","Q2","42.8",""
"Dominican Republic","2002","","","","Q3","52.6",""
"Dominican Republic","2002","","","","Q4","51.1",""
"Dominican Republic","2002","","","","Q5 (Richest)","45.2",""
"Dominican Republic","2002","","None","","","28.6",""
"Dominican Republic","2002","","Primary","","","37.7",""
"Dominican Republic","2002","","Secondary or higher","","","54.5",""
"Dominican Republic","2002","Female","","","","47.6",""
"Dominican Republic","2002","Male","","","","43.3",""
"Egypt","2008","","","Urban","","95.3",""
"Egypt","2008","","","Rural","","94.2",""
"Egypt","2008","","","","Q1 (Poorest)","94.4",""
"Egypt","2008","","","","Q2","93.4",""
"Egypt","2008","","","","Q3","95.4",""
"Egypt","2008","","","","Q4","93.9",""
"Egypt","2008","","","","Q5 (Richest)","96.1",""
"Egypt","2008","","None","","","95.0",""
"Egypt","2008","","Primary","","","91.8",""
"Egypt","2008","","Secondary or higher","","","94.9",""
"Egypt","2008","Female","","","","95.6",""
"Egypt","2008","Male","","","","93.7",""
"Egypt","2005","","","Urban","","88.8",""
"Egypt","2005","","","Rural","","89.9",""
"Egypt","2005","","","","Q1 (Poorest)","86.5",""
"Egypt","2005","","","","Q2","88.9",""
"Egypt","2005","","","","Q3","92.1",""
"Egypt","2005","","","","Q4","89.5",""
"Egypt","2005","","","","Q5 (Richest)","90.3",""
"Egypt","2005","","None","","","88.4",""
"Egypt","2005","","Primary","","","87.0",""
"Egypt","2005","","Secondary or higher","","","90.6",""
"Egypt","2005","Female","","","","89.4",""
"Egypt","2005","Male","","","","89.6",""
"Egypt","2000","","","Urban","","94.3",""
"Egypt","2000","","","Rural","","95.4",""
"Egypt","2000","","","","Q1 (Poorest)","95.9",""
"Egypt","2000","","","","Q2","95.3",""
"Egypt","2000","","","","Q3","94.4",""
"Egypt","2000","","","","Q4","95.6",""
"Egypt","2000","","","","Q5 (Richest)","93.2",""
"Egypt","2000","","None","","","95.6",""
"Egypt","2000","","Primary","","","94.9",""
"Egypt","2000","","Secondary or higher","","","94.4",""
"Egypt","2000","Female","","","","95.5",""
"Egypt","2000","Male","","","","94.5",""
"Ethiopia","2011","","","Urban","","67.0",""
"Ethiopia","2011","","","Rural","","41.4",""
"Ethiopia","2011","","","","Q1 (Poorest)","37.9",""
"Ethiopia","2011","","","","Q2","40.3",""
"Ethiopia","2011","","","","Q3","42.4",""
"Ethiopia","2011","","","","Q4","42.3",""
"Ethiopia","2011","","","","Q5 (Richest)","68.5",""
"Ethiopia","2011","","None","","","40.7",""
"Ethiopia","2011","","Primary","","","50.0",""
"Ethiopia","2011","","Secondary or higher","","","75.8",""
"Ethiopia","2011","Female","","","","47.4",""
"Ethiopia","2011","Male","","","","42.9",""
"Ethiopia","2005","","","Urban","","70.4",""
"Ethiopia","2005","","","Rural","","43.7",""
"Ethiopia","2005","","","","Q1 (Poorest)","39.0",""
"Ethiopia","2005","","","","Q2","39.5",""
"Ethiopia","2005","","","","Q3","46.5",""
"Ethiopia","2005","","","","Q4","49.8",""
"Ethiopia","2005","","","","Q5 (Richest)","58.8",""
"Ethiopia","2005","","None","","","40.9",""
"Ethiopia","2005","","Primary","","","59.3",""
"Ethiopia","2005","","Secondary or higher","","","74.9",""
"Ethiopia","2005","Female","","","","44.4",""
"Ethiopia","2005","Male","","","","47.1",""
"Ethiopia","2000","","","Urban","","60.3",""
"Ethiopia","2000","","","Rural","","32.0",""
"Ethiopia","2000","","","","Q1 (Poorest)","29.7",""
"Ethiopia","2000","","","","Q2","29.2",""
"Ethiopia","2000","","","","Q3","28.4",""
"Ethiopia","2000","","","","Q4","39.4",""
"Ethiopia","2000","","","","Q5 (Richest)","52.3",""
"Ethiopia","2000","","None","","","31.0",""
"Ethiopia","2000","","Primary","","","45.6",""
"Ethiopia","2000","","Secondary or higher","","","64.0",""
"Ethiopia","2000","Female","","","","33.5",""
"Ethiopia","2000","Male","","","","36.3",""
"Gabon","2000","","","Urban","","31.3",""
"Gabon","2000","","","Rural","","20.6",""
"Gabon","2000","","","","Q1 (Poorest)","19.2",""
"Gabon","2000","","","","Q2","27.0",""
"Gabon","2000","","","","Q3","31.3",""
"Gabon","2000","","","","Q4","31.0",""
"Gabon","2000","","","","Q5 (Richest)","36.2",""
"Gabon","2000","","None","","","35.3","1"
"Gabon","2000","","Primary","","","24.4",""
"Gabon","2000","","Secondary or higher","","","30.7",""
"Gabon","2000","Female","","","","26.8",""
"Gabon","2000","Male","","","","30.4",""
"Gambia","2005","","","Urban","","85.4",""
"Gambia","2005","","","Rural","","88.7",""
"Gambia","2005","","","","Q1 (Poorest)","91.1",""
"Gambia","2005","","","","Q2","88.5",""
"Gambia","2005","","","","Q3","86.8",""
"Gambia","2005","","","","Q4","82.5",""
"Gambia","2005","","","","Q5 (Richest)","88.7",""
"Gambia","2005","","None","","","87.4",""
"Gambia","2005","","Primary","","","86.7",""
"Gambia","2005","","Secondary or higher","","","86.0",""
"Gambia","2005","Female","","","","89.8",""
"Gambia","2005","Male","","","","85.6",""
"Georgia","2005","","","Urban","","34.0",""
"Georgia","2005","","","Rural","","38.2",""
"Georgia","2005","","","","Q1 (Poorest)","33.6",""
"Georgia","2005","","","","Q2","44.6",""
"Georgia","2005","","","","Q3","34.8",""
"Georgia","2005","","","","Q4","38.7",""
"Georgia","2005","","","","Q5 (Richest)","31.4",""
"Georgia","2005","","Secondary or higher","","","36.3",""
"Georgia","2005","Female","","","","35.8",""
"Georgia","2005","Male","","","","36.7",""
"Ghana","2008","","","Urban","","83.9",""
"Ghana","2008","","","Rural","","88.9",""
"Ghana","2008","","","","Q1 (Poorest)","87.3",""
"Ghana","2008","","","","Q2","86.1",""
"Ghana","2008","","","","Q3","82.1",""
"Ghana","2008","","","","Q4","90.2",""
"Ghana","2008","","","","Q5 (Richest)","89.8",""
"Ghana","2008","","None","","","84.1",""
"Ghana","2008","","Primary","","","89.1",""
"Ghana","2008","","Secondary or higher","","","87.6",""
"Ghana","2008","Female","","","","86.9",""
"Ghana","2008","Male","","","","87.0",""
"Ghana","2006","","","Urban","","85.7",""
"Ghana","2006","","","Rural","","81.4",""
"Ghana","2006","","","","Q1 (Poorest)","77.4",""
"Ghana","2006","","","","Q2","77.7",""
"Ghana","2006","","","","Q3","86.9",""
"Ghana","2006","","","","Q4","87.1",""
"Ghana","2006","","","","Q5 (Richest)","88.1",""
"Ghana","2006","","None","","","75.5",""
"Ghana","2006","","Primary","","","84.6",""
"Ghana","2006","","Secondary or higher","","","88.8",""
"Ghana","2006","Female","","","","83.7",""
"Ghana","2006","Male","","","","82.0",""
"Ghana","2003","","","Urban","","82.8",""
"Ghana","2003","","","Rural","","77.8",""
"Ghana","2003","","","","Q1 (Poorest)","68.6",""
"Ghana","2003","","","","Q2","82.1",""
"Ghana","2003","","","","Q3","86.0",""
"Ghana","2003","","","","Q4","81.7",""
"Ghana","2003","","","","Q5 (Richest)","84.0",""
"Ghana","2003","","None","","","70.9",""
"Ghana","2003","","Primary","","","75.9",""
"Ghana","2003","","Secondary or higher","","","88.7",""
"Ghana","2003","Female","","","","78.3",""
"Ghana","2003","Male","","","","80.7",""
"Guinea","2005","","","Urban","","56.5",""
"Guinea","2005","","","Rural","","49.1",""
"Guinea","2005","","","","Q1 (Poorest)","39.9",""
"Guinea","2005","","","","Q2","45.7",""
"Guinea","2005","","","","Q3","53.8",""
"Guinea","2005","","","","Q4","62.8",""
"Guinea","2005","","","","Q5 (Richest)","57.7",""
"Guinea","2005","","None","","","48.9",""
"Guinea","2005","","Primary","","","53.6",""
"Guinea","2005","","Secondary or higher","","","75.3",""
"Guinea","2005","Female","","","","50.0",""
"Guinea","2005","Male","","","","51.5",""
"Guinea-Bissau","2006","","","Urban","","70.7",""
"Guinea-Bissau","2006","","","Rural","","61.4",""
"Guinea-Bissau","2006","","","","Q1 (Poorest)","57.4",""
"Guinea-Bissau","2006","","","","Q2","62.5",""
