"Country or Area","Year(s)","Value","Value Footnotes"
"Belize","2010","13.5",""
"Belize","2009","11.8",""
"Belize","2008","12.2",""
"Belize","2007","4.9",""
"Belize","2006","6.5",""
"Belize","2005","8.4",""
"Belize","2004","9.7",""
"Belize","2003","8.7",""
"Belize","2002","19.7",""
"Belize","2001","10.2",""
"Belize","2000","0.0",""
"Benin","2012","0.4",""
"Benin","2011","0.4",""
"Benin","2010","0.4",""
"Benin","2009","0.5",""
"Benin","2008","0.5",""
"Benin","2007","0.5",""
"Benin","2006","0.5",""
"Benin","2005","0.4",""
"Benin","2004","0.5",""
"Benin","2003","0.6",""
"Benin","2002","0.4",""
"Benin","2001","0.4",""
"Benin","2000","0.5",""
"Bhutan","2012","0.0",""
"Bhutan","2011","0.0",""
"Bhutan","2010","0.0",""
"Bhutan","2009","0.0",""
"Bhutan","2008","0.0",""
"Bhutan","2007","0.0",""
"Bhutan","2006","0.0",""
"Bhutan","2005","0.0",""
"Bhutan","2004","0.0",""
"Bhutan","2003","0.0",""
"Bhutan","2002","0.0",""
"Bhutan","2001","0.0",""
"Bhutan","2000","0.0",""
"Bolivia (Plurinational State of)","2012","50.9",""
"Bolivia (Plurinational State of)","2011","42.9",""
"Bolivia (Plurinational State of)","2010","40.5",""
"Bolivia (Plurinational State of)","2009","38.5",""
"Bolivia (Plurinational State of)","2008","39.2",""
"Bolivia (Plurinational State of)","2007","41.0",""
"Bolivia (Plurinational State of)","2006","44.6",""
"Bolivia (Plurinational State of)","2005","44.4",""
"Bolivia (Plurinational State of)","2004","49.9",""
"Bolivia (Plurinational State of)","2003","49.5",""
"Bolivia (Plurinational State of)","2002","65.0",""
"Bolivia (Plurinational State of)","2001","65.2",""
"Bolivia (Plurinational State of)","2000","62.0",""
"Bosnia and Herzegovina","2012","91.0",""
"Bosnia and Herzegovina","2011","90.1",""
"Bosnia and Herzegovina","2010","90.0",""
"Bosnia and Herzegovina","2009","88.4",""
"Bosnia and Herzegovina","2008","95.1",""
"Bosnia and Herzegovina","2007","96.5",""
"Bosnia and Herzegovina","2006","93.4",""
"Bosnia and Herzegovina","2005","94.1",""
"Bosnia and Herzegovina","2004","95.3",""
"Bosnia and Herzegovina","2003","97.8",""
"Bosnia and Herzegovina","2002","97.5",""
"Bosnia and Herzegovina","2001","97.2",""
"Bosnia and Herzegovina","2000","97.7",""
"Brazil","2011","0.0",""
"Brazil","2010","0.0",""
"Brazil","2009","0.0",""
"Brazil","2008","0.0",""
"Brazil","2007","0.0",""
"Brazil","2006","0.0",""
"Brazil","2005","0.0",""
"Brazil","2004","0.0",""
"Brazil","2003","0.0",""
"Brazil","2002","0.0",""
"Brazil","2001","0.0",""
"Brazil","2000","0.0",""
"Bulgaria","2012","66.9",""
"Bulgaria","2011","68.4",""
"Bulgaria","2010","68.4",""
"Bulgaria","2009","64.6",""
"Bulgaria","2008","62.4",""
"Bulgaria","2007","65.6",""
"Bulgaria","2006","67.7",""
"Bulgaria","2005","53.8",""
"Bulgaria","2004","50.7",""
"Bulgaria","2003","46.9",""
"Bulgaria","2002","38.0",""
"Bulgaria","2001","32.8",""
"Bulgaria","2000","12.1",""
"Burkina Faso","2012","0.2",""
"Burkina Faso","2011","0.2",""
"Burkina Faso","2010","0.4",""
"Burkina Faso","2009","0.5",""
"Burkina Faso","2008","0.4",""
"Burkina Faso","2007","0.5",""
"Burkina Faso","2006","0.3",""
"Burkina Faso","2005","0.3",""
"Burkina Faso","2004","0.4",""
"Burkina Faso","2003","0.6",""
"Burkina Faso","2002","0.8",""
"Burkina Faso","2001","1.3",""
"Burkina Faso","2000","0.8",""
"Burundi","2012","13.1",""
"Burundi","2011","12.4",""
"Burundi","2010","11.7",""
"Burundi","2009","23.0",""
"Burundi","2008","23.0",""
"Burundi","2007","15.9",""
"Burundi","2006","14.4",""
"Burundi","2005","20.5",""
"Burundi","2004","21.6",""
"Burundi","2003","38.6",""
"Burundi","2002","30.0",""
"Burundi","2001","26.6",""
"Burundi","2000","29.5",""
"Cabo Verde","2012","25.2",""
"Cabo Verde","2011","25.2",""
"Cabo Verde","2010","26.9",""
"Cabo Verde","2009","27.7",""
"Cabo Verde","2008","29.7",""
"Cabo Verde","2007","28.9",""
"Cabo Verde","2006","27.8",""
"Cabo Verde","2005","29.7",""
"Cabo Verde","2004","30.9",""
"Cabo Verde","2003","32.1",""
"Cabo Verde","2002","32.7",""
"Cabo Verde","2001","34.1",""
"Cabo Verde","2000","34.9",""
"Cameroon","2012","2.6",""
"Cameroon","2011","2.6",""
"Cameroon","2010","2.6",""
"Cameroon","2009","5.2",""
"Cameroon","2008","4.2",""
"Cameroon","2007","3.5",""
"Cameroon","2006","3.2",""
"Cameroon","2005","3.1",""
"Cameroon","2004","3.3",""
"Cameroon","2003","2.9",""
"Cameroon","2002","3.0",""
"Cameroon","2001","3.5",""
"Cameroon","2000","3.9",""
"Canada","2012","2.0",""
"Canada","2011","2.0",""
"Canada","2010","1.9",""
"Canada","2009","1.9",""
"Canada","2008","2.0",""
"Canada","2007","2.0",""
"Canada","2006","2.1",""
"Canada","2005","2.0",""
"Canada","2004","2.0",""
"Canada","2003","2.1",""
"Canada","2002","1.9",""
"Canada","2001","2.0",""
"Canada","2000","2.0",""
"Central African Republic","2008","0.0",""
"Chile","2012","10.9",""
"Chile","2011","11.4",""
"Chile","2010","11.6",""
"Chile","2009","12.7",""
"Chile","2008","12.8",""
"Chile","2007","12.6",""
"Chile","2006","12.4",""
"Chile","2005","12.9",""
"Chile","2004","12.0",""
"Chile","2003","11.7",""
"Chile","2002","17.9",""
"Chile","2001","16.8",""
"Chile","2000","15.0",""
"China","2012","67.9",""
"China","2011","67.0",""
"China","2010","64.2",""
"China","2009","64.7",""
"China","2008","66.7",""
"China","2007","63.1",""
"China","2006","57.3",""
"China","2005","54.1",""
"China","2004","55.2",""
"China","2003","53.4",""
"China","2002","54.8",""
"China","2001","55.1",""
"China","2000","57.2",""
"Colombia","2012","84.0",""
"Colombia","2011","83.4",""
"Colombia","2010","84.0",""
"Colombia","2009","84.5",""
"Colombia","2008","81.7",""
"Colombia","2007","79.2",""
"Colombia","2006","78.1",""
"Colombia","2005","76.0",""
"Colombia","2004","77.1",""
"Colombia","2003","72.8",""
"Colombia","2002","72.5",""
"Colombia","2001","72.8",""
"Colombia","2000","66.8",""
"Comoros","2012","0.0",""
"Comoros","2011","0.0",""
"Comoros","2010","0.0",""
"Comoros","2009","0.0",""
"Comoros","2008","0.0",""
"Comoros","2007","0.0",""
"Comoros","2006","0.0",""
"Comoros","2005","0.0",""
"Comoros","2004","0.0",""
"Comoros","2003","0.0",""
"Comoros","2002","0.0",""
"Comoros","2001","0.0",""
"Comoros","2000","0.0",""
"Congo","2012","0.0",""
"Congo","2011","0.0",""
"Congo","2010","0.0",""
"Congo","2009","0.0",""
"Congo","2008","0.0",""
"Congo","2007","0.0",""
"Congo","2006","0.0",""
"Congo","2005","0.0",""
"Congo","2004","0.0",""
"Congo","2003","0.0",""
"Congo","2002","0.0",""
"Congo","2001","0.0",""
"Congo","2000","0.0",""
"Cook Islands","2012","0.0",""
"Cook Islands","2011","0.0",""
"Cook Islands","2010","0.0",""
"Cook Islands","2009","0.0",""
"Cook Islands","2008","0.0",""
"Cook Islands","2007","0.0",""
"Cook Islands","2006","0.0",""
"Cook Islands","2005","0.0",""
"Cook Islands","2004","0.0",""
"Cook Islands","2003","0.0",""
"Cook Islands","2002","0.0",""
"Cook Islands","2001","0.0",""
"Cook Islands","2000","0.0",""
"Costa Rica","2012","79.5",""
"Costa Rica","2011","81.1",""
"Costa Rica","2010","86.2",""
"Costa Rica","2009","85.6",""
"Costa Rica","2008","86.2",""
"Costa Rica","2007","86.2",""
"Costa Rica","2006","85.9",""
"Costa Rica","2005","85.0",""
"Costa Rica","2004","84.2",""
"Costa Rica","2003","83.2",""
"Costa Rica","2002","82.9",""
"Costa Rica","2001","87.8",""
"Costa Rica","2000","80.7",""
"Côte d’Ivoire","2012","6.7",""
"Côte d’Ivoire","2011","6.3",""
"Côte d’Ivoire","2010","6.5",""
"Côte d’Ivoire","2009","6.5",""
"Côte d’Ivoire","2008","9.0",""
"Côte d’Ivoire","2007","9.7",""
"Côte d’Ivoire","2006","8.0",""
"Côte d’Ivoire","2005","6.6",""
"Côte d’Ivoire","2004","4.3",""
"Côte d’Ivoire","2003","3.5",""
"Côte d’Ivoire","2002","2.6",""
"Côte d’Ivoire","2001","3.0",""
"Côte d’Ivoire","2000","2.0",""
"Croatia","2012","94.3",""
"Croatia","2011","94.3",""
"Croatia","2010","79.7",""
"Croatia","2009","82.1",""
"Croatia","2008","76.9",""
"Croatia","2007","73.4",""
"Croatia","2006","80.2",""
"Croatia","2005","83.7",""
"Croatia","2004","97.9",""
"Croatia","2003","98.0",""
"Croatia","2002","97.7",""
"Croatia","2001","97.7",""
"Croatia","2000","97.6",""
"Cuba","2010","0.0",""
"Cuba","2009","0.0",""
"Cuba","2008","0.0",""
"Cuba","2007","0.0",""
"Cuba","2006","0.0",""
"Cuba","2005","0.0",""
"Cuba","2004","0.0",""
"Cuba","2003","0.0",""
"Cuba","2002","0.0",""
"Cuba","2001","0.0",""
"Cuba","2000","0.0",""
"Cyprus","2012","1.6",""
"Cyprus","2011","1.6",""
"Cyprus","2010","1.6",""
"Cyprus","2009","1.4",""
"Cyprus","2008","1.5",""
"Cyprus","2007","0.3",""
"Cyprus","2006","0.3",""
"Cyprus","2005","0.3",""
"Cyprus","2004","0.3",""
"Cyprus","2003","0.2",""
"Cyprus","2002","0.0",""
"Cyprus","2001","0.0",""
"Cyprus","2000","0.0",""
"Czech Republic","2012","92.3",""
"Czech Republic","2011","92.3",""
"Czech Republic","2010","90.6",""
"Czech Republic","2009","90.2",""
"Czech Republic","2008","91.1",""
"Czech Republic","2007","90.0",""
"Czech Republic","2006","89.3",""
"Czech Republic","2005","89.8",""
"Czech Republic","2004","89.2",""
"Czech Republic","2003","87.6",""
"Czech Republic","2002","89.9",""
"Czech Republic","2001","90.6",""
"Czech Republic","2000","89.5",""
"Democratic People's Republic of Korea","2008","0.0",""
"Democratic People's Republic of Korea","2007","0.0",""
"Democratic People's Republic of Korea","2006","0.0",""
"Democratic People's Republic of Korea","2005","0.0",""
"Democratic People's Republic of Korea","2004","0.0",""
"Democratic People's Republic of Korea","2003","0.0",""
"Democratic People's Republic of Korea","2002","0.0",""
"Democratic People's Republic of Korea","2001","0.0",""
"Democratic People's Republic of Korea","2000","0.0",""
"Democratic Republic of the Congo","2009","0.0",""
"Denmark","2011","0.0",""
"Denmark","2010","0.0",""
"Denmark","2009","0.0",""
"Denmark","2008","0.0",""
"Denmark","2007","0.0",""
"Denmark","2006","0.0",""
"Denmark","2005","0.0",""
"Denmark","2004","0.0",""
"Denmark","2003","0.0",""
"Denmark","2002","0.0",""
"Denmark","2001","0.0",""
"Denmark","2000","0.0",""
"Djibouti","2012","9.5",""
"Djibouti","2011","9.5",""
"Djibouti","2010","9.5",""
"Djibouti","2009","9.5",""
"Djibouti","2008","9.5",""
"Djibouti","2007","9.5",""
"Djibouti","2006","10.7",""
"Djibouti","2005","10.1",""
"Djibouti","2004","11.0",""
"Djibouti","2003","11.8",""
"Djibouti","2002","12.6",""
"Djibouti","2001","11.4",""
"Djibouti","2000","11.3",""
"Dominica","2012","0.8",""
"Dominica","2011","0.8",""
"Dominica","2010","0.8",""
"Dominica","2009","0.0",""
"Dominica","2008","0.0",""
"Dominica","2007","0.0",""
"Dominica","2006","0.0",""
"Dominica","2005","0.0",""
"Dominica","2004","0.0",""
"Dominica","2003","0.0",""
"Dominica","2002","0.0",""
"Dominica","2001","0.0",""
"Dominica","2000","0.0",""
"Dominican Republic","2012","41.8",""
"Dominican Republic","2011","25.8",""
"Dominican Republic","2010","26.4",""
"Dominican Republic","2009","19.5",""
"Dominican Republic","2008","19.5",""
"Dominican Republic","2007","14.3",""
"Dominican Republic","2006","18.1",""
"Dominican Republic","2005","20.4",""
"Dominican Republic","2004","17.7",""
"Dominican Republic","2003","17.2",""
"Dominican Republic","2002","20.3",""
"Dominican Republic","2001","20.8",""
"Dominican Republic","2000","17.0",""
"Ecuador","2012","33.1",""
"Ecuador","2011","34.5",""
"Ecuador","2010","37.8",""
"Ecuador","2009","38.3",""
"Ecuador","2008","37.4",""
"Ecuador","2007","35.4",""
"Ecuador","2006","41.4",""
"Ecuador","2005","39.7",""
"Ecuador","2004","40.6",""
"Ecuador","2003","31.5",""
"Ecuador","2002","32.0",""
"Ecuador","2001","32.2",""
"Ecuador","2000","28.0",""
"Egypt","2012","20.8",""
"Egypt","2011","19.4",""
"Egypt","2010","21.7",""
"Egypt","2009","20.4",""
"Egypt","2008","21.6",""
"Egypt","2007","22.2",""
"Egypt","2006","22.4",""
"Egypt","2005","23.7",""
"Egypt","2004","25.6",""
"Egypt","2003","26.3",""
"Egypt","2002","25.2",""
"Egypt","2001","24.6",""
"Egypt","2000","24.3",""
"El Salvador","2012","43.1",""
"El Salvador","2011","42.5",""
"El Salvador","2010","42.1",""
"El Salvador","2009","42.5",""
"El Salvador","2008","46.4",""
"El Salvador","2007","47.8",""
"El Salvador","2006","51.9",""
"El Salvador","2005","51.6",""
"El Salvador","2004","50.2",""
"El Salvador","2003","51.4",""
"El Salvador","2002","50.0",""
"El Salvador","2001","44.9",""
"El Salvador","2000","47.7",""
"Equatorial Guinea","2011","0.0",""
"Equatorial Guinea","2010","0.0",""
"Equatorial Guinea","2009","0.0",""
"Equatorial Guinea","2008","0.0",""
"Equatorial Guinea","2007","0.0",""
"Equatorial Guinea","2006","0.0",""
"Equatorial Guinea","2005","0.0",""
"Equatorial Guinea","2004","0.0",""
"Equatorial Guinea","2003","0.0",""
"Equatorial Guinea","2002","0.0",""
"Equatorial Guinea","2001","0.0",""
"Equatorial Guinea","2000","0.0",""
"Eritrea","2012","0.0",""
"Eritrea","2011","0.0",""
"Eritrea","2010","0.0",""
"Eritrea","2009","0.0",""
"Eritrea","2008","0.0",""
"Eritrea","2007","0.0",""
"Eritrea","2006","0.0",""
"Eritrea","2005","0.0",""
"Eritrea","2004","0.0",""
"Eritrea","2003","0.0",""
"Eritrea","2002","0.0",""
"Eritrea","2001","0.0",""
"Eritrea","2000","0.0",""
"Estonia","2012","86.4",""
"Estonia","2011","86.4",""
"Estonia","2010","86.4",""
"Estonia","2009","86.7",""
"Estonia","2008","83.3",""
"Estonia","2007","84.9",""
"Estonia","2006","84.8",""
"Estonia","2005","86.3",""
"Estonia","2004","87.0",""
"Estonia","2003","86.5",""
"Estonia","2002","86.0",""
"Estonia","2001","86.1",""
"Estonia","2000","86.3",""
"Ethiopia","2011","0.0",""
"Ethiopia","2010","0.0",""
"Ethiopia","2009","0.0",""
"Ethiopia","2008","0.0",""
"Ethiopia","2007","0.0",""
"Ethiopia","2006","0.0",""
"Ethiopia","2005","0.0",""
"Ethiopia","2004","0.0",""
"Ethiopia","2003","0.0",""
"Ethiopia","2002","0.0",""
"Ethiopia","2001","0.0",""
"Ethiopia","2000","0.0",""
"Fiji","2012","0.0",""
"Fiji","2011","0.0",""
"Fiji","2010","0.0",""
"Fiji","2009","0.0",""
"Fiji","2008","0.0",""
"Fiji","2007","0.0",""
"Fiji","2006","0.0",""
"Fiji","2005","0.0",""
"Fiji","2004","0.0",""
"Fiji","2003","0.0",""
"Fiji","2002","0.0",""
"Fiji","2001","0.0",""
"Fiji","2000","0.0",""
"Finland","2012","19.0",""
"Finland","2011","19.0",""
"Finland","2010","20.4",""
"Finland","2009","19.7",""
"Finland","2008","20.2",""
"Finland","2007","19.8",""
"Finland","2006","19.8",""
"Finland","2005","19.8",""
"Finland","2004","47.4",""
"Finland","2003","20.1",""
"Finland","2002","19.7",""
"Finland","2001","19.6",""
"Finland","2000","19.5",""
"France","2012","92.3",""
"France","2011","92.3",""
"France","2010","92.4",""
"France","2009","92.2",""
"France","2008","92.3",""
"France","2007","92.4",""
"France","2006","92.4",""
"France","2005","92.7",""
"France","2004","92.9",""
"France","2003","93.1",""
"France","2002","94.0",""
"France","2001","94.3",""
"France","2000","94.3",""
"Gabon","2012","27.1",""
"Gabon","2011","27.1",""
"Gabon","2010","27.1",""
"Gabon","2009","24.9",""
"Gabon","2008","13.5",""
"Gabon","2007","12.3",""
"Gabon","2006","13.6",""
"Gabon","2005","14.4",""
"Gabon","2004","10.7",""
"Gabon","2003","10.7",""
"Gabon","2002","14.9",""
"Gabon","2001","16.3",""
"Gabon","2000","14.2",""
"Gambia","2011","0.0",""
"Gambia","2010","0.0",""
"Gambia","2009","0.0",""
"Gambia","2008","0.0",""
"Gambia","2007","0.0",""
"Gambia","2006","0.0",""
"Gambia","2005","0.0",""
"Gambia","2004","0.0",""
"Gambia","2003","0.0",""
"Gambia","2002","0.0",""
"Gambia","2001","0.0",""
"Gambia","2000","0.0",""
"Georgia","2012","68.8",""
"Georgia","2011","68.8",""
"Georgia","2010","78.7",""
"Georgia","2009","82.5",""
"Georgia","2008","75.4",""
"Georgia","2007","62.1",""
"Georgia","2006","52.0",""
"Georgia","2005","45.6",""
"Georgia","2004","63.0",""
"Georgia","2003","64.7",""
"Georgia","2002","47.1",""
"Georgia","2001","43.5",""
"Georgia","2000","46.0",""
"Germany","2012","88.6",""
"Germany","2011","88.6",""
"Germany","2010","88.5",""
"Germany","2009","88.3",""
"Germany","2008","88.2",""
"Germany","2007","88.1",""
"Germany","2006","87.8",""
"Germany","2005","87.4",""
"Germany","2004","87.0",""
"Germany","2003","87.2",""
"Germany","2002","87.1",""
"Germany","2001","86.9",""
"Germany","2000","87.2",""
"Ghana","2011","21.6",""
"Ghana","2010","24.5",""
"Ghana","2009","26.0",""
"Ghana","2008","26.2",""
"Ghana","2007","33.6",""
"Ghana","2006","10.6",""
"Ghana","2005","21.7",""
"Ghana","2004","0.0",""
"Ghana","2003","0.0",""
"Ghana","2002","0.0",""
"Ghana","2001","0.0",""
"Ghana","2000","0.0",""
"Greece","2012","64.0",""
"Greece","2011","64.0",""
"Greece","2010","60.1",""
"Greece","2009","61.0",""
"Greece","2008","52.5",""
"Greece","2007","52.5",""
"Greece","2006","51.6",""
"Greece","2005","50.3",""
"Greece","2004","47.6",""
"Greece","2003","44.3",""
"Greece","2002","42.1",""
"Greece","2001","42.1",""
"Greece","2000","45.9",""
"Grenada","2012","0.6",""
"Grenada","2011","0.4",""
"Grenada","2010","0.2",""
"Grenada","2009","0.2",""
"Grenada","2008","0.2",""
"Grenada","2007","0.3",""
"Grenada","2006","0.3",""
"Grenada","2005","0.4",""
"Grenada","2004","0.2",""
"Grenada","2003","0.1",""
"Grenada","2002","0.0",""
"Grenada","2001","0.0",""
"Grenada","2000","0.0",""
"Guatemala","2012","35.9",""
"Guatemala","2011","41.8",""
"Guatemala","2010","42.0",""
"Guatemala","2009","40.1",""
"Guatemala","2008","44.2",""
"Guatemala","2007","45.6",""
"Guatemala","2006","45.7",""
"Guatemala","2005","55.6",""
"Guatemala","2004","56.6",""
"Guatemala","2003","52.0",""
"Guatemala","2002","50.9",""
"Guatemala","2001","49.2",""
"Guatemala","2000","51.2",""
"Guinea","2012","4.5",""
"Guinea","2011","4.5",""
"Guinea","2010","4.5",""
"Guinea","2009","4.0",""
"Guinea","2008","3.5",""
"Guinea","2007","3.1",""
"Guinea","2006","2.7",""
"Guinea","2005","2.4",""
"Guinea","2004","2.1",""
"Guinea","2003","1.8",""
"Guinea","2002","1.3",""
"Guinea","2001","1.5",""
"Guinea","2000","1.1",""
"Guinea-Bissau","2012","1.6",""
"Guinea-Bissau","2011","1.6",""
"Guinea-Bissau","2010","1.1",""
"Guinea-Bissau","2009","1.4",""
"Guinea-Bissau","2008","2.5",""
"Guinea-Bissau","2007","1.9",""
"Guinea-Bissau","2006","2.3",""
"Guinea-Bissau","2005","2.4",""
"Guinea-Bissau","2004","2.8",""
"Guinea-Bissau","2003","2.2",""
"Guinea-Bissau","2002","1.5",""
"Guinea-Bissau","2001","5.5",""
"Guinea-Bissau","2000","5.4",""
"Guyana","2012","2.6",""
"Guyana","2011","2.7",""
"Guyana","2010","3.0",""
"Guyana","2009","2.8",""
"Guyana","2008","2.8",""
"Guyana","2007","5.8",""
"Guyana","2006","6.1",""
"Guyana","2005","7.2",""
"Guyana","2004","7.1",""
"Guyana","2003","7.0",""
"Guyana","2002","6.8",""
"Guyana","2001","6.4",""
"Guyana","2000","7.1",""
"Haiti","2011","0.0",""
"Haiti","2010","0.0",""
"Haiti","2009","0.0",""
"Haiti","2008","0.0",""
"Haiti","2007","0.0",""
"Haiti","2006","0.0",""
"Haiti","2005","0.0",""
"Haiti","2004","0.0",""
"Haiti","2003","0.0",""
"Haiti","2002","0.0",""
"Haiti","2001","0.0",""
"Haiti","2000","0.0",""
"Honduras","2012","29.6",""
"Honduras","2011","26.2",""
"Honduras","2010","24.3",""
"Honduras","2009","25.3",""
"Honduras","2008","29.7",""
"Honduras","2007","28.2",""
