"Country or Area","Year(s)","Value","Value Footnotes"
"Belgium","2003","73",""
"Belgium","2002","69",""
"Belgium","2001","64",""
"Belgium","2000","66",""
"Belize","2010","0",""
"Belize","2008","83",""
"Belize","2007","46",""
"Belize","2005","75",""
"Belize","2004","60",""
"Belize","2003","89",""
"Belize","2002","85",""
"Belize","2001","66",""
"Belize","2000","78",""
"Benin","2011","90",""
"Benin","2010","91",""
"Benin","2009","90",""
"Benin","2008","89",""
"Benin","2007","87",""
"Benin","2006","86",""
"Benin","2005","87",""
"Benin","2004","83",""
"Benin","2003","81",""
"Benin","2002","80",""
"Benin","2001","79",""
"Benin","2000","78",""
"Bhutan","2011","91",""
"Bhutan","2010","90",""
"Bhutan","2009","92",""
"Bhutan","2008","91",""
"Bhutan","2007","93",""
"Bhutan","2006","89",""
"Bhutan","2005","91",""
"Bhutan","2004","83",""
"Bhutan","2003","90",""
"Bhutan","2002","86",""
"Bhutan","2001","93",""
"Bhutan","2000","90",""
"Bolivia (Plurinational State of)","2011","86",""
"Bolivia (Plurinational State of)","2010","88",""
"Bolivia (Plurinational State of)","2009","86",""
"Bolivia (Plurinational State of)","2008","84",""
"Bolivia (Plurinational State of)","2007","85",""
"Bolivia (Plurinational State of)","2006","83",""
"Bolivia (Plurinational State of)","2005","78",""
"Bolivia (Plurinational State of)","2004","80",""
"Bolivia (Plurinational State of)","2003","81",""
"Bolivia (Plurinational State of)","2002","84",""
"Bolivia (Plurinational State of)","2001","82",""
"Bolivia (Plurinational State of)","2000","79",""
"Bosnia and Herzegovina","2011","70",""
"Bosnia and Herzegovina","2010","98",""
"Bosnia and Herzegovina","2009","99",""
"Bosnia and Herzegovina","2008","92",""
"Bosnia and Herzegovina","2007","97",""
"Bosnia and Herzegovina","2006","97",""
"Bosnia and Herzegovina","2005","97",""
"Bosnia and Herzegovina","2004","98",""
"Bosnia and Herzegovina","2003","94",""
"Bosnia and Herzegovina","2002","95",""
"Bosnia and Herzegovina","2001","98",""
"Bosnia and Herzegovina","2000","94",""
"Botswana","2011","81",""
"Botswana","2010","81",""
"Botswana","2009","79",""
"Botswana","2008","65",""
"Botswana","2007","73",""
"Botswana","2006","72",""
"Botswana","2005","70",""
"Botswana","2004","65",""
"Botswana","2003","77",""
"Botswana","2002","71",""
"Botswana","2001","78",""
"Botswana","2000","77",""
"Brazil","2011","76",""
"Brazil","2010","74",""
"Brazil","2009","72",""
"Brazil","2008","71",""
"Brazil","2007","72",""
"Brazil","2006","73",""
"Brazil","2005","76",""
"Brazil","2004","76",""
"Brazil","2003","77",""
"Brazil","2002","80",""
"Brazil","2001","55",""
"Brazil","2000","71",""
"Brunei Darussalam","2011","66",""
"Brunei Darussalam","2010","81",""
"Brunei Darussalam","2009","71",""
"Brunei Darussalam","2008","87",""
"Brunei Darussalam","2007","76",""
"Brunei Darussalam","2006","84",""
"Brunei Darussalam","2005","71",""
"Brunei Darussalam","2004","71",""
"Brunei Darussalam","2003","60",""
"Brunei Darussalam","2002","84",""
"Brunei Darussalam","2001","56",""
"Brunei Darussalam","2000","63",""
"Bulgaria","2011","86",""
"Bulgaria","2010","86",""
"Bulgaria","2009","85",""
"Bulgaria","2008","85",""
"Bulgaria","2007","79",""
"Bulgaria","2006","80",""
"Bulgaria","2005","86",""
"Bulgaria","2004","80",""
"Bulgaria","2003","91",""
"Bulgaria","2002","84",""
"Bulgaria","2001","87",""
"Burkina Faso","2011","78",""
"Burkina Faso","2010","77",""
"Burkina Faso","2009","76",""
"Burkina Faso","2008","76",""
"Burkina Faso","2007","72",""
"Burkina Faso","2006","73",""
"Burkina Faso","2005","71",""
"Burkina Faso","2004","67",""
"Burkina Faso","2003","66",""
"Burkina Faso","2002","64",""
"Burkina Faso","2001","65",""
"Burkina Faso","2000","60",""
"Burundi","2011","92",""
"Burundi","2010","92",""
"Burundi","2009","90",""
"Burundi","2008","90",""
"Burundi","2007","86",""
"Burundi","2006","83",""
"Burundi","2005","79",""
"Burundi","2004","78",""
"Burundi","2003","79",""
"Burundi","2002","79",""
"Burundi","2001","80",""
"Burundi","2000","80",""
"Cabo Verde","2011","77",""
"Cabo Verde","2008","74",""
"Cabo Verde","2006","79",""
"Cabo Verde","2005","64",""
"Cabo Verde","2004","71",""
"Cabo Verde","2003","72",""
"Cabo Verde","2002","53",""
"Cabo Verde","2001","42",""
"Cabo Verde","2000","64",""
"Cambodia","2011","93",""
"Cambodia","2010","94",""
"Cambodia","2009","95",""
"Cambodia","2008","95",""
"Cambodia","2007","94",""
"Cambodia","2006","93",""
"Cambodia","2005","93",""
"Cambodia","2004","91",""
"Cambodia","2003","93",""
"Cambodia","2002","92",""
"Cambodia","2001","92",""
"Cambodia","2000","91",""
"Cameroon","2011","80",""
"Cameroon","2010","78",""
"Cameroon","2009","78",""
"Cameroon","2008","77",""
"Cameroon","2007","76",""
"Cameroon","2006","74",""
"Cameroon","2005","74",""
"Cameroon","2004","71",""
"Cameroon","2002","71",""
"Cameroon","2001","62",""
"Cameroon","2000","77",""
"Canada","2011","62",""
"Canada","2010","76",""
"Canada","2009","75",""
"Canada","2008","78",""
"Canada","2007","64",""
"Canada","2006","57",""
"Canada","2005","68",""
"Canada","2004","62",""
"Canada","2003","45",""
"Canada","2002","36",""
"Canada","2001","42",""
"Canada","2000","35",""
"Central African Republic","2011","68",""
"Central African Republic","2010","68",""
"Central African Republic","2009","53",""
"Central African Republic","2008","71",""
"Central African Republic","2007","67",""
"Central African Republic","2005","66",""
"Central African Republic","2004","90",""
"Central African Republic","2003","59",""
"Central African Republic","2001","54",""
"Central African Republic","2000","58",""
"Chad","2011","68",""
"Chad","2010","68",""
"Chad","2009","76",""
"Chad","2006","54",""
"Chad","2004","71",""
"Chad","2003","74",""
"Chad","2002","58",""
"Chile","2011","71",""
"Chile","2010","71",""
"Chile","2009","72",""
"Chile","2008","72",""
"Chile","2007","85",""
"Chile","2006","85",""
"Chile","2005","83",""
"Chile","2004","83",""
"Chile","2003","85",""
"Chile","2002","86",""
"Chile","2001","83",""
"Chile","2000","82",""
"China","2011","95",""
"China","2010","96",""
"China","2009","95",""
"China","2008","94",""
"China","2007","94",""
"China","2006","94",""
"China","2005","94",""
"China","2004","94",""
"China","2003","93",""
"China","2002","92",""
"China","2001","95",""
"China","2000","93",""
"Colombia","2011","77",""
"Colombia","2010","79",""
"Colombia","2009","77",""
"Colombia","2008","76",""
"Colombia","2007","77",""
"Colombia","2006","71",""
"Colombia","2005","71",""
"Colombia","2004","80",""
"Colombia","2003","80",""
"Colombia","2002","73",""
"Colombia","2001","71",""
"Colombia","2000","80",""
"Comoros","2011","25",""
"Comoros","2010","91",""
"Comoros","2008","90",""
"Comoros","2007","93",""
"Comoros","2005","91",""
"Comoros","2004","94",""
"Comoros","2002","96",""
"Comoros","2001","92",""
"Comoros","2000","93",""
"Congo","2011","71",""
"Congo","2010","77",""
"Congo","2009","78",""
"Congo","2008","76",""
"Congo","2006","53",""
"Congo","2005","28",""
"Congo","2004","63",""
"Congo","2003","69",""
"Congo","2002","71",""
"Congo","2001","66",""
"Congo","2000","69",""
"Cook Islands","2011","0",""
"Cook Islands","2008","50",""
"Cook Islands","2007","100",""
"Cook Islands","2005","100",""
"Cook Islands","2004","0",""
"Cook Islands","2002","100",""
"Cook Islands","2001","0",""
"Costa Rica","2011","88",""
"Costa Rica","2010","87",""
"Costa Rica","2009","54",""
"Costa Rica","2008","89",""
"Costa Rica","2007","88",""
"Costa Rica","2006","88",""
"Costa Rica","2005","89",""
"Costa Rica","2003","91",""
"Costa Rica","2002","79",""
"Costa Rica","2001","64",""
"Costa Rica","2000","57",""
"Côte d’Ivoire","2011","78",""
"Côte d’Ivoire","2010","77",""
"Côte d’Ivoire","2009","79",""
"Côte d’Ivoire","2008","76",""
"Côte d’Ivoire","2007","73",""
"Côte d’Ivoire","2006","73",""
"Côte d’Ivoire","2005","74",""
"Côte d’Ivoire","2004","69",""
"Côte d’Ivoire","2003","72",""
"Côte d’Ivoire","2002","65",""
"Côte d’Ivoire","2001","72",""
"Côte d’Ivoire","2000","57",""
"Croatia","2010","75",""
"Croatia","2009","63",""
"Croatia","2008","58",""
"Croatia","2007","61",""
"Croatia","2006","30",""
"Croatia","2005","46",""
"Croatia","2004","46",""
"Croatia","2003","38",""
"Croatia","2002","70",""
"Cuba","2011","88",""
"Cuba","2010","89",""
"Cuba","2009","90",""
"Cuba","2008","88",""
"Cuba","2007","92",""
"Cuba","2006","90",""
"Cuba","2005","91",""
"Cuba","2004","93",""
"Cuba","2003","93",""
"Cuba","2002","92",""
"Cuba","2001","93",""
"Cuba","2000","93",""
"Cyprus","2011","64",""
"Cyprus","2010","25",""
"Cyprus","2009","29",""
"Cyprus","2008","58",""
"Cyprus","2006","88",""
"Cyprus","2005","63",""
"Cyprus","2004","20",""
"Cyprus","2003","79",""
"Cyprus","2002","75",""
"Cyprus","2001","92",""
"Czech Republic","2011","69",""
"Czech Republic","2010","69",""
"Czech Republic","2009","67",""
"Czech Republic","2008","68",""
"Czech Republic","2007","72",""
"Czech Republic","2006","69",""
"Czech Republic","2005","72",""
"Czech Republic","2004","73",""
"Czech Republic","2003","79",""
"Czech Republic","2002","73",""
"Czech Republic","2001","73",""
"Czech Republic","2000","70",""
"Democratic People's Republic of Korea","2011","90",""
"Democratic People's Republic of Korea","2010","90",""
"Democratic People's Republic of Korea","2009","89",""
"Democratic People's Republic of Korea","2008","89",""
"Democratic People's Republic of Korea","2007","87",""
"Democratic People's Republic of Korea","2006","86",""
"Democratic People's Republic of Korea","2005","89",""
"Democratic People's Republic of Korea","2004","89",""
"Democratic People's Republic of Korea","2003","88",""
"Democratic People's Republic of Korea","2002","88",""
"Democratic People's Republic of Korea","2001","90",""
"Democratic People's Republic of Korea","2000","82",""
"Democratic Republic of the Congo","2011","87",""
"Democratic Republic of the Congo","2010","90",""
"Democratic Republic of the Congo","2009","88",""
"Democratic Republic of the Congo","2008","87",""
"Democratic Republic of the Congo","2007","87",""
"Democratic Republic of the Congo","2006","86",""
"Democratic Republic of the Congo","2005","85",""
"Democratic Republic of the Congo","2004","85",""
"Democratic Republic of the Congo","2003","83",""
"Democratic Republic of the Congo","2002","78",""
"Democratic Republic of the Congo","2001","77",""
"Democratic Republic of the Congo","2000","78",""
"Denmark","2010","65",""
"Denmark","2009","53",""
"Denmark","2008","41",""
"Denmark","2007","79",""
"Denmark","2006","77",""
"Denmark","2005","83",""
"Denmark","2004","88",""
"Denmark","2003","84",""
"Denmark","2002","77",""
"Denmark","2001","88",""
"Denmark","2000","86",""
"Djibouti","2011","82",""
"Djibouti","2010","80",""
"Djibouti","2009","79",""
"Djibouti","2008","84",""
"Djibouti","2007","81",""
"Djibouti","2006","78",""
"Djibouti","2005","80",""
"Djibouti","2004","80",""
"Djibouti","2003","73",""
"Djibouti","2002","82",""
"Djibouti","2000","62",""
"Dominica","2011","100",""
"Dominica","2010","100",""
"Dominica","2009","100",""
"Dominica","2008","100",""
"Dominica","2007","67",""
"Dominica","2006","50",""
"Dominica","2001","100",""
"Dominican Republic","2011","83",""
"Dominican Republic","2010","80",""
"Dominican Republic","2009","85",""
"Dominican Republic","2008","75",""
"Dominican Republic","2007","78",""
"Dominican Republic","2006","78",""
"Dominican Republic","2005","84",""
"Dominican Republic","2004","79",""
"Dominican Republic","2003","80",""
"Dominican Republic","2002","77",""
"Dominican Republic","2001","78",""
"Dominican Republic","2000","70",""
"Ecuador","2011","78",""
"Ecuador","2010","79",""
"Ecuador","2009","75",""
"Ecuador","2008","78",""
"Ecuador","2007","75",""
"Ecuador","2006","61",""
"Ecuador","2005","83",""
"Ecuador","2004","85",""
"Ecuador","2003","84",""
"Ecuador","2002","84",""
"Ecuador","2001","71",""
"Egypt","2011","88",""
"Egypt","2010","86",""
"Egypt","2009","88",""
"Egypt","2008","89",""
"Egypt","2007","89",""
"Egypt","2006","87",""
"Egypt","2005","79",""
"Egypt","2004","70",""
"Egypt","2003","80",""
"Egypt","2002","88",""
"Egypt","2001","82",""
"Egypt","2000","87",""
"El Salvador","2011","93",""
"El Salvador","2010","91",""
"El Salvador","2009","89",""
"El Salvador","2008","91",""
"El Salvador","2007","91",""
"El Salvador","2006","91",""
"El Salvador","2005","91",""
"El Salvador","2004","90",""
"El Salvador","2003","88",""
"El Salvador","2002","88",""
"El Salvador","2001","88",""
"El Salvador","2000","79",""
"Equatorial Guinea","2010","70",""
"Equatorial Guinea","2009","66",""
"Equatorial Guinea","2008","56",""
"Equatorial Guinea","2007","60",""
"Equatorial Guinea","2003","51",""
"Eritrea","2011","87",""
"Eritrea","2010","84",""
"Eritrea","2009","85",""
"Eritrea","2008","76",""
"Eritrea","2007","88",""
"Eritrea","2006","90",""
"Eritrea","2005","88",""
"Eritrea","2004","85",""
"Eritrea","2003","85",""
"Eritrea","2002","82",""
"Eritrea","2001","80",""
"Eritrea","2000","76",""
"Estonia","2011","59",""
"Estonia","2010","68",""
"Estonia","2009","59",""
"Estonia","2008","60",""
"Estonia","2007","61",""
"Estonia","2006","68",""
"Estonia","2005","72",""
"Estonia","2004","71",""
"Estonia","2003","70",""
"Estonia","2002","67",""
"Estonia","2001","64",""
"Estonia","2000","70",""
"Ethiopia","2011","90",""
"Ethiopia","2010","83",""
"Ethiopia","2009","84",""
"Ethiopia","2008","84",""
"Ethiopia","2007","84",""
"Ethiopia","2006","84",""
"Ethiopia","2005","78",""
"Ethiopia","2004","79",""
"Ethiopia","2003","70",""
"Ethiopia","2002","76",""
"Ethiopia","2001","76",""
"Ethiopia","2000","80",""
"Fiji","2011","93",""
"Fiji","2010","67",""
"Fiji","2009","94",""
"Fiji","2008","90",""
"Fiji","2007","81",""
"Fiji","2006","66",""
"Fiji","2005","71",""
"Fiji","2003","86",""
"Fiji","2002","78",""
"Fiji","2001","85",""
"Fiji","2000","85",""
"Finland","2011","67",""
"Finland","2010","74",""
"Finland","2009","68",""
"Finland","2008","72",""
"Finland","2007","70",""
"Gabon","2011","51",""
"Gabon","2010","63",""
"Gabon","2009","55",""
"Gabon","2008","53",""
"Gabon","2007","36",""
"Gabon","2006","46",""
"Gabon","2005","46",""
"Gabon","2004","40",""
"Gabon","2003","34",""
"Gabon","2002","47",""
"Gambia","2011","88",""
"Gambia","2010","88",""
"Gambia","2009","89",""
"Gambia","2008","84",""
"Gambia","2007","84",""
"Gambia","2006","58",""
"Gambia","2005","87",""
"Gambia","2004","86",""
"Gambia","2003","75",""
"Gambia","2002","74",""
"Gambia","2001","71",""
"Georgia","2011","76",""
"Georgia","2010","76",""
"Georgia","2009","75",""
"Georgia","2008","73",""
"Georgia","2007","77",""
"Georgia","2006","75",""
"Georgia","2005","73",""
"Georgia","2004","68",""
"Georgia","2003","66",""
"Georgia","2002","65",""
"Georgia","2001","67",""
"Georgia","2000","63",""
"Germany","2011","70",""
"Germany","2010","77",""
"Germany","2009","77",""
"Germany","2008","68",""
"Germany","2007","77",""
"Germany","2006","40",""
"Germany","2005","71",""
"Germany","2004","68",""
"Germany","2003","71",""
"Germany","2002","69",""
"Germany","2001","67",""
"Germany","2000","77",""
"Ghana","2011","86",""
"Ghana","2010","86",""
"Ghana","2009","87",""
"Ghana","2008","86",""
"Ghana","2007","84",""
"Ghana","2006","76",""
"Ghana","2005","73",""
"Ghana","2004","72",""
"Ghana","2003","66",""
"Ghana","2002","60",""
"Ghana","2001","56",""
"Ghana","2000","50",""
"Grenada","2011","100",""
"Grenada","2010","75",""
"Grenada","2009","50",""
"Grenada","2008","33",""
"Grenada","2007","100",""
"Grenada","2005","67",""
"Grenada","2003","50",""
"Grenada","2002","100",""
"Guatemala","2011","86",""
"Guatemala","2010","83",""
"Guatemala","2009","83",""
"Guatemala","2008","83",""
"Guatemala","2007","84",""
"Guatemala","2006","47",""
"Guatemala","2004","85",""
"Guatemala","2003","91",""
"Guatemala","2002","84",""
"Guatemala","2001","85",""
"Guatemala","2000","86",""
"Guinea","2011","82",""
"Guinea","2010","80",""
"Guinea","2009","79",""
"Guinea","2008","78",""
"Guinea","2007","79",""
"Guinea","2006","75",""
"Guinea","2005","72",""
"Guinea","2004","72",""
"Guinea","2003","75",""
"Guinea","2002","72",""
"Guinea","2001","74",""
"Guinea","2000","68",""
"Guinea-Bissau","2011","73",""
"Guinea-Bissau","2010","73",""
"Guinea-Bissau","2009","67",""
"Guinea-Bissau","2008","70",""
"Guinea-Bissau","2007","71",""
"Guinea-Bissau","2005","69",""
"Guinea-Bissau","2004","75",""
"Guinea-Bissau","2003","76",""
"Guinea-Bissau","2002","56",""
"Guinea-Bissau","2001","56",""
"Guyana","2011","72",""
"Guyana","2010","71",""
"Guyana","2009","70",""
"Guyana","2008","69",""
"Guyana","2007","71",""
"Guyana","2006","64",""
"Guyana","2005","59",""
"Guyana","2004","62",""
"Guyana","2003","55",""
"Guyana","2002","66",""
"Guyana","2001","73",""
"Guyana","2000","55",""
"Haiti","2011","84",""
"Haiti","2010","82",""
"Haiti","2009","79",""
"Haiti","2007","82",""
"Haiti","2006","81",""
"Haiti","2005","80",""
"Haiti","2004","77",""
"Haiti","2003","75",""
"Haiti","2002","75",""
"Haiti","2001","73",""
"Haiti","2000","71",""
"Honduras","2011","88",""
"Honduras","2010","85",""
"Honduras","2009","86",""
"Honduras","2008","85",""
"Honduras","2007","85",""
"Honduras","2006","86",""
"Honduras","2005","88",""
"Honduras","2004","85",""
"Honduras","2003","87",""
"Honduras","2002","87",""
"Honduras","2001","86",""
"Honduras","2000","86",""
"Hungary","2010","69",""
"Hungary","2009","57",""
"Hungary","2008","53",""
"Hungary","2007","51",""
"Hungary","2006","46",""
"Hungary","2005","45",""
"Hungary","2004","54",""
"Hungary","2003","48",""
"Hungary","2002","55",""
"Hungary","2001","46",""
"Hungary","2000","64",""
"Iceland","2010","88",""
"Iceland","2009","75",""
"Iceland","2008","80",""
"Iceland","2007","86",""
"Iceland","2006","50",""
"Iceland","2005","100",""
"Iceland","2004","50",""
"Iceland","2003","100",""
"Iceland","2002","100",""
"Iceland","2001","67",""
"Iceland","2000","100",""
"India","2011","88",""
"India","2010","88",""
"India","2009","88",""
"India","2008","87",""
"India","2007","87",""
"India","2006","86",""
"India","2005","86",""
"India","2004","82",""
"India","2003","76",""
"India","2002","60",""
"India","2001","54",""
"India","2000","34",""
"Indonesia","2011","90",""
"Indonesia","2010","90",""
"Indonesia","2009","91",""
"Indonesia","2008","91",""
"Indonesia","2007","91",""
"Indonesia","2006","91",""
"Indonesia","2005","91",""
"Indonesia","2004","90",""
"Indonesia","2003","87",""
"Indonesia","2002","86",""
"Indonesia","2001","86",""
"Indonesia","2000","87",""
"Iran (Islamic Republic of)","2011","85",""
"Iran (Islamic Republic of)","2010","83",""
"Iran (Islamic Republic of)","2009","83",""
"Iran (Islamic Republic of)","2008","83",""
"Iran (Islamic Republic of)","2007","83",""
"Iran (Islamic Republic of)","2006","83",""
"Iran (Islamic Republic of)","2005","83",""
"Iran (Islamic Republic of)","2004","84",""
"Iran (Islamic Republic of)","2003","84",""
"Iran (Islamic Republic of)","2002","85",""
"Iran (Islamic Republic of)","2001","85",""
"Iran (Islamic Republic of)","2000","85",""
"Iraq","2011","89",""
"Iraq","2010","89",""
"Iraq","2009","90",""
"Iraq","2008","88",""
"Iraq","2007","86",""
"Iraq","2006","84",""
"Iraq","2005","86",""
"Iraq","2004","85",""
"Iraq","2003","85",""
"Iraq","2002","91",""
"Iraq","2001","89",""
"Iraq","2000","92",""
"Ireland","2011","64",""
"Ireland","2010","73",""
"Ireland","2009","67",""
"Ireland","2008","76",""
"Ireland","2007","70",""
"Ireland","2006","66",""
"Ireland","2005","64",""
"Ireland","2004","78",""
"Ireland","2003","70",""
"Ireland","2002","77",""
"Ireland","2001","56",""
"Ireland","2000","84",""
"Israel","2011","77",""
"Israel","2010","76",""
"Israel","2009","86",""
"Israel","2008","88",""
"Israel","2007","80",""
"Israel","2006","82",""
"Israel","2005","84",""
"Israel","2004","83",""
"Israel","2003","83",""
"Israel","2002","86",""
"Israel","2001","85",""
"Israel","2000","83",""
"Italy","2003","95",""
"Italy","2002","79",""
"Italy","2001","40",""
"Italy","2000","74",""
"Jamaica","2011","47",""
"Jamaica","2010","47",""
"Jamaica","2009","70",""
"Jamaica","2008","64",""
"Jamaica","2007","56",""
"Jamaica","2006","41",""
"Jamaica","2005","57",""
"Jamaica","2004","46",""
"Jamaica","2003","53",""
"Jamaica","2002","49",""
"Jamaica","2000","45",""
"Japan","2010","52",""
"Japan","2009","52",""
"Japan","2008","48",""
"Japan","2007","46",""
"Japan","2006","53",""
"Japan","2005","59",""
"Japan","2004","58",""
"Japan","2003","65",""
"Japan","2002","63",""
"Japan","2001","58",""
"Japan","2000","45",""
"Jordan","2011","92",""
"Jordan","2010","87",""
"Jordan","2009","75",""
"Jordan","2008","84",""
"Jordan","2007","77",""
"Jordan","2006","71",""
"Jordan","2005","83",""
"Jordan","2004","85",""
"Jordan","2003","87",""
"Jordan","2002","89",""
"Jordan","2001","86",""
"Jordan","2000","90",""
"Kazakhstan","2011","61",""
"Kazakhstan","2010","61",""
"Kazakhstan","2009","62",""
"Kazakhstan","2008","64",""
"Kazakhstan","2007","69",""
"Kazakhstan","2006","72",""
"Kazakhstan","2005","71",""
"Kazakhstan","2004","72",""
"Kazakhstan","2003","75",""
"Kazakhstan","2002","78",""
"Kazakhstan","2001","78",""
"Kazakhstan","2000","79",""
"Kenya","2011","88",""
"Kenya","2010","87",""
"Kenya","2009","86",""
"Kenya","2008","85",""
"Kenya","2007","85",""
"Kenya","2006","85",""
"Kenya","2005","82",""
"Kenya","2004","80",""
"Kenya","2003","80",""
"Kenya","2002","79",""
"Kenya","2001","80",""
"Kenya","2000","80",""
"Kiribati","2011","94",""
"Kiribati","2010","93",""
"Kiribati","2009","97",""
"Kiribati","2008","96",""
"Kiribati","2007","93",""
"Kiribati","2006","90",""
"Kiribati","2005","93",""
"Kiribati","2004","94",""
"Kiribati","2003","88",""
"Kiribati","2002","94",""
"Kiribati","2001","86",""
"Kiribati","2000","91",""
"Kuwait","2011","93",""
"Kuwait","2010","87",""
"Kuwait","2009","85",""
"Kuwait","2008","80",""
"Kuwait","2007","79",""
"Kuwait","2006","78",""
"Kuwait","2005","63",""
"Kuwait","2004","63",""
"Kuwait","2003","62",""
"Kuwait","2002","55",""
"Kuwait","2001","73",""
"Kuwait","2000","69",""
"Kyrgyzstan","2011","78",""
"Kyrgyzstan","2009","82",""
"Kyrgyzstan","2008","84",""
"Kyrgyzstan","2007","85",""
"Kyrgyzstan","2006","82",""
"Kyrgyzstan","2005","85",""
"Kyrgyzstan","2004","85",""
"Kyrgyzstan","2003","84",""
"Kyrgyzstan","2002","82",""
