"Country or Area","Year(s)","GENDER","EDUCATION LEVEL","RESIDENCE AREA","WEALTH QUINTILE","Value","Value Footnotes"
"Benin","2006","","Secondary or higher","","","8.5",""
"Benin","2006","Female","","","","14.6",""
"Benin","2006","Male","","","","21.0",""
"Benin","2001","","","Urban","","14.5",""
"Benin","2001","","","Rural","","22.2",""
"Benin","2001","","","","Q1 (Poorest)","28.3",""
"Benin","2001","","","","Q2","23.9",""
"Benin","2001","","","","Q3","21.1",""
"Benin","2001","","","","Q4","14.7",""
"Benin","2001","","","","Q5 (Richest)","7.7",""
"Benin","2001","","None","","","22.0",""
"Benin","2001","","Primary","","","16.5",""
"Benin","2001","","Secondary or higher","","","8.1",""
"Benin","2001","Female","","","","17.2",""
"Benin","2001","Male","","","","22.3",""
"Bolivia (Plurinational State of)","2008","","","Urban","","3.6",""
"Bolivia (Plurinational State of)","2008","","","Rural","","7.0",""
"Bolivia (Plurinational State of)","2008","","","","Q1 (Poorest)","9.4",""
"Bolivia (Plurinational State of)","2008","","","","Q2","4.8",""
"Bolivia (Plurinational State of)","2008","","","","Q3","3.7",""
"Bolivia (Plurinational State of)","2008","","","","Q4","3.0",""
"Bolivia (Plurinational State of)","2008","","","","Q5 (Richest)","2.7",""
"Bolivia (Plurinational State of)","2008","","None","","","10.9",""
"Bolivia (Plurinational State of)","2008","","Primary","","","6.1",""
"Bolivia (Plurinational State of)","2008","","Secondary or higher","","","3.2",""
"Bolivia (Plurinational State of)","2008","Female","","","","4.4",""
"Bolivia (Plurinational State of)","2008","Male","","","","5.8",""
"Bolivia (Plurinational State of)","2003","","","Urban","","3.9",""
"Bolivia (Plurinational State of)","2003","","","Rural","","9.3",""
"Bolivia (Plurinational State of)","2003","","","","Q1 (Poorest)","11.5",""
"Bolivia (Plurinational State of)","2003","","","","Q2","7.9",""
"Bolivia (Plurinational State of)","2003","","","","Q3","3.2",""
"Bolivia (Plurinational State of)","2003","","","","Q4","3.6",""
"Bolivia (Plurinational State of)","2003","","","","Q5 (Richest)","1.7",""
"Bolivia (Plurinational State of)","2003","","None","","","11.8",""
"Bolivia (Plurinational State of)","2003","","Primary","","","7.5",""
"Bolivia (Plurinational State of)","2003","","Secondary or higher","","","2.4",""
"Bolivia (Plurinational State of)","2003","Female","","","","5.5",""
"Bolivia (Plurinational State of)","2003","Male","","","","6.9",""
"Burkina Faso","2003","","","Urban","","22.4",""
"Burkina Faso","2003","","","Rural","","36.5",""
"Burkina Faso","2003","","","","Q1 (Poorest)","37.9",""
"Burkina Faso","2003","","","","Q2","37.1",""
"Burkina Faso","2003","","","","Q3","36.7",""
"Burkina Faso","2003","","","","Q4","34.0",""
"Burkina Faso","2003","","","","Q5 (Richest)","24.0",""
"Burkina Faso","2003","","None","","","36.1",""
"Burkina Faso","2003","","Primary","","","27.3",""
"Burkina Faso","2003","","Secondary or higher","","","17.7",""
"Burkina Faso","2003","Female","","","","31.4",""
"Burkina Faso","2003","Male","","","","37.9",""
"Cambodia","2010","","","Urban","","13.8",""
"Cambodia","2010","","","Rural","","25.9",""
"Cambodia","2010","","","","Q1 (Poorest)","30.1",""
"Cambodia","2010","","","","Q2","28.4",""
"Cambodia","2010","","","","Q3","21.9",""
"Cambodia","2010","","","","Q4","22.1",""
"Cambodia","2010","","","","Q5 (Richest)","13.8",""
"Cambodia","2010","","None","","","28.4",""
"Cambodia","2010","","Primary","","","26.2",""
"Cambodia","2010","","Secondary or higher","","","16.6",""
"Cambodia","2010","Female","","","","22.8",""
"Cambodia","2010","Male","","","","25.3",""
"Cambodia","2005","","","Urban","","22.5",""
"Cambodia","2005","","","Rural","","23.8",""
"Cambodia","2005","","","","Q1 (Poorest)","27.8",""
"Cambodia","2005","","","","Q2","29.4",""
"Cambodia","2005","","","","Q3","23.5",""
"Cambodia","2005","","","","Q4","21.6",""
"Cambodia","2005","","","","Q5 (Richest)","13.1",""
"Cambodia","2005","","None","","","27.0",""
"Cambodia","2005","","Primary","","","24.6",""
"Cambodia","2005","","Secondary or higher","","","16.2",""
"Cambodia","2005","Female","","","","20.9",""
"Cambodia","2005","Male","","","","26.5",""
"Cambodia","2000","","","Urban","","28.4",""
"Cambodia","2000","","","Rural","","33.5",""
"Cambodia","2000","","","","Q1 (Poorest)","36.8",""
"Cambodia","2000","","","","Q2","36.3",""
"Cambodia","2000","","","","Q3","32.1",""
"Cambodia","2000","","","","Q4","31.4",""
"Cambodia","2000","","","","Q5 (Richest)","21.2",""
"Cambodia","2000","","None","","","39.6",""
"Cambodia","2000","","Primary","","","31.3",""
"Cambodia","2000","","Secondary or higher","","","23.1",""
"Cambodia","2000","Female","","","","29.8",""
"Cambodia","2000","Male","","","","35.8",""
"Cameroon","2004","","","Urban","","10.0",""
"Cameroon","2004","","","Rural","","17.8",""
"Cameroon","2004","","","","Q1 (Poorest)","19.7",""
"Cameroon","2004","","","","Q2","21.0",""
"Cameroon","2004","","","","Q3","14.0",""
"Cameroon","2004","","","","Q4","7.5",""
"Cameroon","2004","","","","Q5 (Richest)","4.1",""
"Cameroon","2004","","None","","","25.8",""
"Cameroon","2004","","Primary","","","12.3",""
"Cameroon","2004","","Secondary or higher","","","6.3",""
"Cameroon","2004","Female","","","","13.4",""
"Cameroon","2004","Male","","","","15.5",""
"Colombia","2010","","","Urban","","3.0",""
"Colombia","2010","","","Rural","","5.1",""
"Colombia","2010","","","","Q1 (Poorest)","6.0",""
"Colombia","2010","","","","Q2","3.4",""
"Colombia","2010","","","","Q3","2.2",""
"Colombia","2010","","","","Q4","2.4",""
"Colombia","2010","","","","Q5 (Richest)","2.8",""
"Colombia","2010","","None","","","13.1",""
"Colombia","2010","","Primary","","","5.2",""
"Colombia","2010","","Secondary or higher","","","2.8",""
"Colombia","2010","Female","","","","3.3",""
"Colombia","2010","Male","","","","3.8",""
"Colombia","2005","","","Urban","","3.9",""
"Colombia","2005","","","Rural","","6.1",""
"Colombia","2005","","","","Q1 (Poorest)","6.9",""
"Colombia","2005","","","","Q2","4.8",""
"Colombia","2005","","","","Q3","3.5",""
"Colombia","2005","","","","Q4","3.4",""
"Colombia","2005","","","","Q5 (Richest)","2.8",""
"Colombia","2005","","None","","","12.2",""
"Colombia","2005","","Primary","","","5.0",""
"Colombia","2005","","Secondary or higher","","","4.0",""
"Colombia","2005","Female","","","","3.7",""
"Colombia","2005","Male","","","","5.5",""
"Colombia","2000","","","Urban","","4.3",""
"Colombia","2000","","","Rural","","6.4",""
"Colombia","2000","","","","Q1 (Poorest)","6.8",""
"Colombia","2000","","","","Q2","6.6",""
"Colombia","2000","","","","Q3","3.2",""
"Colombia","2000","","","","Q4","4.0",""
"Colombia","2000","","","","Q5 (Richest)","2.6",""
"Colombia","2000","","None","","","10.8",""
"Colombia","2000","","Primary","","","5.6",""
"Colombia","2000","","Secondary or higher","","","4.1",""
"Colombia","2000","Female","","","","4.8",""
"Colombia","2000","Male","","","","5.0",""
"Congo","2005","","","Urban","","8.1",""
"Congo","2005","","","Rural","","12.6",""
"Congo","2005","","","","Q1 (Poorest)","14.0",""
"Congo","2005","","","","Q2","11.7",""
"Congo","2005","","","","Q3","10.3",""
"Congo","2005","","","","Q4","9.1",""
"Congo","2005","","","","Q5 (Richest)","5.3",""
"Congo","2005","","None","","","15.6",""
"Congo","2005","","Primary","","","12.8",""
"Congo","2005","","Secondary or higher","","","8.3",""
"Congo","2005","Female","","","","9.0",""
"Congo","2005","Male","","","","12.2",""
"Democratic Republic of the Congo","2007","","","Urban","","16.1",""
"Democratic Republic of the Congo","2007","","","Rural","","23.3",""
"Democratic Republic of the Congo","2007","","","","Q1 (Poorest)","20.3",""
"Democratic Republic of the Congo","2007","","","","Q2","23.4",""
"Democratic Republic of the Congo","2007","","","","Q3","23.2",""
"Democratic Republic of the Congo","2007","","","","Q4","19.3",""
"Democratic Republic of the Congo","2007","","","","Q5 (Richest)","14.2",""
"Democratic Republic of the Congo","2007","","None","","","19.9",""
"Democratic Republic of the Congo","2007","","Primary","","","25.2",""
"Democratic Republic of the Congo","2007","","Secondary or higher","","","14.5",""
"Democratic Republic of the Congo","2007","Female","","","","16.8",""
"Democratic Republic of the Congo","2007","Male","","","","24.2",""
"Dominican Republic","2007","","","Urban","","3.2",""
"Dominican Republic","2007","","","Rural","","3.3",""
"Dominican Republic","2007","","","","Q1 (Poorest)","5.4",""
"Dominican Republic","2007","","","","Q2","3.4",""
"Dominican Republic","2007","","","","Q3","2.5",""
"Dominican Republic","2007","","","","Q4","2.4",""
"Dominican Republic","2007","","","","Q5 (Richest)","1.1",""
"Dominican Republic","2007","","None","","","3.3",""
"Dominican Republic","2007","","Primary","","","4.2",""
"Dominican Republic","2007","","Secondary or higher","","","2.6",""
"Dominican Republic","2007","Female","","","","3.4",""
"Dominican Republic","2007","Male","","","","3.1",""
"Dominican Republic","2002","","","Urban","","3.0",""
"Dominican Republic","2002","","","Rural","","5.9",""
"Dominican Republic","2002","","","","Q1 (Poorest)","8.2",""
"Dominican Republic","2002","","","","Q2","4.1",""
"Dominican Republic","2002","","","","Q3","2.2",""
"Dominican Republic","2002","","","","Q4","2.4",""
"Dominican Republic","2002","","","","Q5 (Richest)","1.9",""
"Dominican Republic","2002","","None","","","5.4",""
"Dominican Republic","2002","","Primary","","","5.5",""
"Dominican Republic","2002","","Secondary or higher","","","2.2",""
"Dominican Republic","2002","Female","","","","3.4",""
"Dominican Republic","2002","Male","","","","4.6",""
"Egypt","2008","","","Urban","","6.5",""
"Egypt","2008","","","Rural","","5.7",""
"Egypt","2008","","","","Q1 (Poorest)","7.0",""
"Egypt","2008","","","","Q2","5.8",""
"Egypt","2008","","","","Q3","6.1",""
"Egypt","2008","","","","Q4","5.0",""
"Egypt","2008","","","","Q5 (Richest)","6.2",""
"Egypt","2008","","None","","","7.4",""
"Egypt","2008","","Primary","","","6.9",""
"Egypt","2008","","Secondary or higher","","","5.4",""
"Egypt","2008","Female","","","","4.7",""
"Egypt","2008","Male","","","","7.4",""
"Egypt","2005","","","Urban","","6.0",""
"Egypt","2005","","","Rural","","6.4",""
"Egypt","2005","","","","Q1 (Poorest)","7.0",""
"Egypt","2005","","","","Q2","6.8",""
"Egypt","2005","","","","Q3","6.4",""
"Egypt","2005","","","","Q4","5.1",""
"Egypt","2005","","","","Q5 (Richest)","5.8",""
"Egypt","2005","","None","","","7.1",""
"Egypt","2005","","Primary","","","7.9",""
"Egypt","2005","","Secondary or higher","","","5.5",""
"Egypt","2005","Female","","","","4.8",""
"Egypt","2005","Male","","","","7.6",""
"Egypt","2000","","","Urban","","3.6",""
"Egypt","2000","","","Rural","","5.2",""
"Egypt","2000","","","","Q1 (Poorest)","6.2",""
"Egypt","2000","","","","Q2","5.4",""
"Egypt","2000","","","","Q3","4.2",""
"Egypt","2000","","","","Q4","4.0",""
"Egypt","2000","","","","Q5 (Richest)","3.0",""
"Egypt","2000","","None","","","5.3",""
"Egypt","2000","","Primary","","","3.6",""
"Egypt","2000","","Secondary or higher","","","4.3",""
"Egypt","2000","Female","","","","3.5",""
"Egypt","2000","Male","","","","5.6",""
"Ethiopia","2011","","","Urban","","15.4",""
"Ethiopia","2011","","","Rural","","27.5",""
"Ethiopia","2011","","","","Q1 (Poorest)","32.3",""
"Ethiopia","2011","","","","Q2","30.0",""
"Ethiopia","2011","","","","Q3","27.8",""
"Ethiopia","2011","","","","Q4","21.4",""
"Ethiopia","2011","","","","Q5 (Richest)","13.7",""
"Ethiopia","2011","","None","","","27.7",""
"Ethiopia","2011","","Primary","","","24.1",""
"Ethiopia","2011","","Secondary or higher","","","9.9",""
"Ethiopia","2011","Female","","","","22.8",""
"Ethiopia","2011","Male","","","","28.9",""
"Ethiopia","2005","","","Urban","","15.7",""
"Ethiopia","2005","","","Rural","","30.7",""
"Ethiopia","2005","","","","Q1 (Poorest)","32.4",""
"Ethiopia","2005","","","","Q2","35.0",""
"Ethiopia","2005","","","","Q3","29.4",""
"Ethiopia","2005","","","","Q4","26.3",""
"Ethiopia","2005","","","","Q5 (Richest)","21.9",""
"Ethiopia","2005","","None","","","31.8",""
"Ethiopia","2005","","Primary","","","25.4",""
"Ethiopia","2005","","Secondary or higher","","","9.2",""
"Ethiopia","2005","Female","","","","26.4",""
"Ethiopia","2005","Male","","","","32.3",""
"Ethiopia","2000","","","Urban","","25.1",""
"Ethiopia","2000","","","Rural","","40.2",""
"Ethiopia","2000","","","","Q1 (Poorest)","42.7",""
"Ethiopia","2000","","","","Q2","41.1",""
"Ethiopia","2000","","","","Q3","42.8",""
"Ethiopia","2000","","","","Q4","37.2",""
"Ethiopia","2000","","","","Q5 (Richest)","26.7",""
"Ethiopia","2000","","None","","","40.9",""
"Ethiopia","2000","","Primary","","","32.4",""
"Ethiopia","2000","","Secondary or higher","","","22.9",""
"Ethiopia","2000","Female","","","","34.5",""
"Ethiopia","2000","Male","","","","42.8",""
"Gabon","2000","","","Urban","","7.5",""
"Gabon","2000","","","Rural","","12.6",""
"Gabon","2000","","","","Q1 (Poorest)","14.3",""
"Gabon","2000","","","","Q2","12.1",""
"Gabon","2000","","","","Q3","7.5",""
"Gabon","2000","","","","Q4","5.1",""
"Gabon","2000","","","","Q5 (Richest)","3.8",""
"Gabon","2000","","None","","","11.5",""
"Gabon","2000","","Primary","","","11.7",""
"Gabon","2000","","Secondary or higher","","","6.4",""
"Gabon","2000","Female","","","","7.8",""
"Gabon","2000","Male","","","","10.3",""
"Ghana","2008","","","Urban","","12.2",""
"Ghana","2008","","","Rural","","15.9",""
"Ghana","2008","","","","Q1 (Poorest)","19.1",""
"Ghana","2008","","","","Q2","16.6",""
"Ghana","2008","","","","Q3","15.4",""
"Ghana","2008","","","","Q4","9.9",""
"Ghana","2008","","","","Q5 (Richest)","8.4",""
"Ghana","2008","","None","","","17.6",""
"Ghana","2008","","Primary","","","14.1",""
"Ghana","2008","","Secondary or higher","","","12.6",""
"Ghana","2008","Female","","","","12.7",""
"Ghana","2008","Male","","","","16.4",""
"Ghana","2003","","","Urban","","13.2",""
"Ghana","2003","","","Rural","","22.0",""
"Ghana","2003","","","","Q1 (Poorest)","28.7",""
"Ghana","2003","","","","Q2","19.1",""
"Ghana","2003","","","","Q3","18.3",""
"Ghana","2003","","","","Q4","14.8",""
"Ghana","2003","","","","Q5 (Richest)","8.7",""
"Ghana","2003","","None","","","24.4",""
"Ghana","2003","","Primary","","","16.4",""
"Ghana","2003","","Secondary or higher","","","15.2",""
"Ghana","2003","Female","","","","16.9",""
"Ghana","2003","Male","","","","21.3",""
"Guinea","2005","","","Urban","","15.1",""
"Guinea","2005","","","Rural","","24.3",""
"Guinea","2005","","","","Q1 (Poorest)","27.3",""
"Guinea","2005","","","","Q2","25.8",""
"Guinea","2005","","","","Q3","20.0",""
"Guinea","2005","","","","Q4","20.9",""
"Guinea","2005","","","","Q5 (Richest)","13.4",""
"Guinea","2005","","None","","","22.9",""
"Guinea","2005","","Primary","","","18.1",""
"Guinea","2005","","Secondary or higher","","","16.8",""
"Guinea","2005","Female","","","","19.1",""
"Guinea","2005","Male","","","","25.4",""
"Guyana","2009","","","Urban","","8.1",""
"Guyana","2009","","","Rural","","12.0",""
"Guyana","2009","","","","Q1 (Poorest)","18.8",""
"Guyana","2009","","","","Q2","12.9",""
"Guyana","2009","","","","Q3","5.5",""
"Guyana","2009","","","","Q4","8.0",""
"Guyana","2009","","","","Q5 (Richest)","6.7",""
"Guyana","2009","","Primary","","","18.3",""
"Guyana","2009","","Secondary or higher","","","8.5",""
"Guyana","2009","Female","","","","9.2",""
"Guyana","2009","Male","","","","13.3",""
"Haiti","2005","","","Urban","","14.9",""
"Haiti","2005","","","Rural","","19.8",""
"Haiti","2005","","","","Q1 (Poorest)","20.9",""
"Haiti","2005","","","","Q2","20.2",""
"Haiti","2005","","","","Q3","22.6",""
"Haiti","2005","","","","Q4","16.0",""
"Haiti","2005","","","","Q5 (Richest)","7.6",""
"Haiti","2005","","None","","","21.3",""
"Haiti","2005","","Primary","","","18.6",""
"Haiti","2005","","Secondary or higher","","","13.1",""
"Haiti","2005","Female","","","","15.6",""
"Haiti","2005","Male","","","","20.8",""
"Haiti","2000","","","Urban","","8.9",""
"Haiti","2000","","","Rural","","13.7",""
"Haiti","2000","","","","Q1 (Poorest)","18.3",""
"Haiti","2000","","","","Q2","10.4",""
"Haiti","2000","","","","Q3","15.3",""
"Haiti","2000","","","","Q4","9.8",""
"Haiti","2000","","","","Q5 (Richest)","5.0",""
"Haiti","2000","","None","","","15.2",""
"Haiti","2000","","Primary","","","11.3",""
"Haiti","2000","","Secondary or higher","","","7.6",""
"Haiti","2000","Female","","","","10.2",""
"Haiti","2000","Male","","","","14.1",""
"Honduras","2005","","","Urban","","3.3",""
"Honduras","2005","","","Rural","","10.1",""
"Honduras","2005","","","","Q1 (Poorest)","15.5",""
"Honduras","2005","","","","Q2","8.9",""
"Honduras","2005","","","","Q3","4.8",""
"Honduras","2005","","","","Q4","1.7",""
"Honduras","2005","","","","Q5 (Richest)","2.0",""
"Honduras","2005","","None","","","18.6",""
"Honduras","2005","","Primary","","","7.6",""
"Honduras","2005","","Secondary or higher","","","2.2",""
"Honduras","2005","Female","","","","6.6",""
"Honduras","2005","Male","","","","8.0",""
"India","2005","","","Urban","","30.1",""
"India","2005","","","Rural","","43.8",""
"India","2005","","","","Q1 (Poorest)","55.3",""
"India","2005","","","","Q2","48.3",""
"India","2005","","","","Q3","38.8",""
"India","2005","","","","Q4","30.6",""
"India","2005","","","","Q5 (Richest)","17.6",""
"India","2005","","None","","","50.2",""
"India","2005","","Primary","","","41.0",""
"India","2005","","Secondary or higher","","","28.1",""
"India","2005","Female","","","","40.1",""
"India","2005","Male","","","","40.7",""
"Jordan","2007","","","Urban","","4.2",""
"Jordan","2007","","","Rural","","4.2",""
"Jordan","2007","","","","Q1 (Poorest)","6.0",""
"Jordan","2007","","","","Q2","4.1",""
"Jordan","2007","","","","Q3","2.4",""
"Jordan","2007","","","","Q4","2.7",""
"Jordan","2007","","","","Q5 (Richest)","4.9",""
"Jordan","2007","","None","","","11.9",""
"Jordan","2007","","Primary","","","8.8",""
"Jordan","2007","","Secondary or higher","","","3.7",""
"Jordan","2007","Female","","","","3.8",""
"Jordan","2007","Male","","","","4.6",""
"Jordan","2002","","","Urban","","2.8",""
"Jordan","2002","","","Rural","","5.5",""
"Jordan","2002","","","","Q1 (Poorest)","5.1",""
"Jordan","2002","","","","Q2","3.2",""
"Jordan","2002","","","","Q3","3.0",""
"Jordan","2002","","","","Q4","2.7",""
"Jordan","2002","","","","Q5 (Richest)","1.3",""
"Jordan","2002","","None","","","7.1",""
"Jordan","2002","","Primary","","","6.2",""
"Jordan","2002","","Secondary or higher","","","3.0",""
"Jordan","2002","Female","","","","2.6",""
"Jordan","2002","Male","","","","4.2",""
"Kenya","2008","","","Urban","","10.3",""
"Kenya","2008","","","Rural","","15.8",""
"Kenya","2008","","","","Q1 (Poorest)","21.2",""
"Kenya","2008","","","","Q2","17.9",""
"Kenya","2008","","","","Q3","14.0",""
"Kenya","2008","","","","Q4","10.6",""
"Kenya","2008","","","","Q5 (Richest)","7.5",""
"Kenya","2008","","None","","","23.7",""
"Kenya","2008","","Primary","","","16.4",""
"Kenya","2008","","Secondary or higher","","","6.3",""
"Kenya","2008","Female","","","","13.4",""
"Kenya","2008","Male","","","","16.1",""
"Kenya","2003","","","Urban","","10.5",""
"Kenya","2003","","","Rural","","16.6",""
"Kenya","2003","","","","Q1 (Poorest)","20.9",""
"Kenya","2003","","","","Q2","16.8",""
"Kenya","2003","","","","Q3","15.5",""
"Kenya","2003","","","","Q4","13.3",""
"Kenya","2003","","","","Q5 (Richest)","8.9",""
"Kenya","2003","","None","","","25.6",""
"Kenya","2003","","Primary","","","16.1",""
"Kenya","2003","","Secondary or higher","","","6.9",""
"Kenya","2003","Female","","","","11.8",""
"Kenya","2003","Male","","","","19.2",""
"Lesotho","2009","","","Urban","","11.4",""
"Lesotho","2009","","","Rural","","12.6",""
"Lesotho","2009","","","","Q1 (Poorest)","15.1",""
"Lesotho","2009","","","","Q2","10.2",""
"Lesotho","2009","","","","Q3","12.5",""
"Lesotho","2009","","","","Q4","11.1",""
"Lesotho","2009","","","","Q5 (Richest)","12.8",""
"Lesotho","2009","","None","","","14.2","1"
"Lesotho","2009","","Primary","","","15.2",""
"Lesotho","2009","","Secondary or higher","","","8.4",""
"Lesotho","2009","Female","","","","9.5",""
"Lesotho","2009","Male","","","","15.5",""
"Lesotho","2004","","","Urban","","17.2",""
"Lesotho","2004","","","Rural","","13.9",""
"Lesotho","2004","","","","Q1 (Poorest)","19.4",""
"Lesotho","2004","","","","Q2","18.0",""
"Lesotho","2004","","","","Q3","9.3",""
"Lesotho","2004","","","","Q4","14.0",""
"Lesotho","2004","","","","Q5 (Richest)","7.7",""
"Lesotho","2004","","None","","","24.1","1"
"Lesotho","2004","","Primary","","","15.6",""
"Lesotho","2004","","Secondary or higher","","","11.1",""
"Lesotho","2004","Female","","","","12.7",""
"Lesotho","2004","Male","","","","15.9",""
"Liberia","2007","","","Urban","","17.9",""
"Liberia","2007","","","Rural","","19.4",""
"Liberia","2007","","","","Q1 (Poorest)","22.3",""
"Liberia","2007","","","","Q2","17.6",""
"Liberia","2007","","","","Q3","24.5",""
"Liberia","2007","","","","Q4","13.9",""
"Liberia","2007","","","","Q5 (Richest)","13.9",""
"Liberia","2007","","None","","","18.8",""
"Liberia","2007","","Primary","","","20.6",""
"Liberia","2007","","Secondary or higher","","","15.8",""
"Liberia","2007","Female","","","","17.6",""
"Liberia","2007","Male","","","","20.2",""
"Madagascar","2003","","","Urban","","28.9",""
"Madagascar","2003","","","Rural","","35.0",""
"Madagascar","2003","","","","Q1 (Poorest)","37.6",""
"Madagascar","2003","","","","Q2","37.4",""
"Madagascar","2003","","","","Q3","36.4",""
"Madagascar","2003","","","","Q4","27.6",""
"Madagascar","2003","","","","Q5 (Richest)","26.4",""
"Madagascar","2003","","None","","","39.4",""
"Madagascar","2003","","Primary","","","33.8",""
"Madagascar","2003","","Secondary or higher","","","26.9",""
"Madagascar","2003","Female","","","","29.7",""
"Madagascar","2003","Male","","","","38.2",""
"Malawi","2010","","","Urban","","9.7",""
"Malawi","2010","","","Rural","","13.3",""
"Malawi","2010","","","","Q1 (Poorest)","16.2",""
"Malawi","2010","","","","Q2","14.3",""
"Malawi","2010","","","","Q3","12.4",""
"Malawi","2010","","","","Q4","13.9",""
"Malawi","2010","","","","Q5 (Richest)","7.2",""
"Malawi","2010","","None","","","15.2",""
"Malawi","2010","","Primary","","","13.1",""
"Malawi","2010","","Secondary or higher","","","8.9",""
"Malawi","2010","Female","","","","10.9",""
"Malawi","2010","Male","","","","14.7",""
"Malawi","2004","","","Urban","","10.6",""
"Malawi","2004","","","Rural","","18.0",""
"Malawi","2004","","","","Q1 (Poorest)","24.7",""
"Malawi","2004","","","","Q2","18.5",""
"Malawi","2004","","","","Q3","18.1",""
"Malawi","2004","","","","Q4","14.1",""
"Malawi","2004","","","","Q5 (Richest)","7.5",""
"Malawi","2004","","None","","","21.7",""
"Malawi","2004","","Primary","","","16.5",""
"Malawi","2004","","Secondary or higher","","","10.8",""
"Malawi","2004","Female","","","","15.1",""
"Malawi","2004","Male","","","","19.0",""
"Malawi","2000","","","Urban","","9.7",""
"Malawi","2000","","","Rural","","24.1",""
"Malawi","2000","","","","Q1 (Poorest)","30.6",""
"Malawi","2000","","","","Q2","25.3",""
"Malawi","2000","","","","Q3","20.0",""
"Malawi","2000","","","","Q4","22.5",""
"Malawi","2000","","","","Q5 (Richest)","11.5",""
"Malawi","2000","","None","","","24.5",""
"Malawi","2000","","Primary","","","22.8",""
"Malawi","2000","","Secondary or higher","","","7.9",""
"Malawi","2000","Female","","","","20.7",""
"Malawi","2000","Male","","","","23.8",""
"Maldives","2009","","","Urban","","13.2",""
"Maldives","2009","","","Rural","","18.0",""
"Maldives","2009","","","","Q1 (Poorest)","21.2",""
"Maldives","2009","","","","Q2","18.7",""
"Maldives","2009","","","","Q3","15.5",""
