"Country or Area","Year(s)","Value","Value Footnotes"
"Comoros","2010","36538",""
"Comoros","2009","5982",""
"Comoros","2006","20559",""
"Comoros","2005","6086",""
"Comoros","2004","12874",""
"Congo","2012","3717",""
"Congo","2011","71048",""
"Congo","2009","92855",""
"Congo","2008","117291",""
"Congo","2007","103213",""
"Costa Rica","2012","7",""
"Costa Rica","2011","11",""
"Costa Rica","2010","110",""
"Costa Rica","2009","262",""
"Costa Rica","2008","966",""
"Costa Rica","2007","1223",""
"Costa Rica","2006","2903",""
"Costa Rica","2005","3541",""
"Costa Rica","2004","1289",""
"Costa Rica","2003","718",""
"Costa Rica","2002","1021",""
"Costa Rica","2001","1363",""
"Costa Rica","2000","1879",""
"Côte d’Ivoire","2012","1140627",""
"Côte d’Ivoire","2011","29976",""
"Côte d’Ivoire","2010","62726",""
"Côte d’Ivoire","2009","7388",""
"Côte d’Ivoire","2008","3527",""
"Democratic People's Republic of Korea","2012","21850",""
"Democratic People's Republic of Korea","2011","15633",""
"Democratic People's Republic of Korea","2010","13393",""
"Democratic People's Republic of Korea","2009","14632",""
"Democratic People's Republic of Korea","2008","16611",""
"Democratic People's Republic of Korea","2007","4345",""
"Democratic People's Republic of Korea","2006","12983",""
"Democratic People's Republic of Korea","2005","11315",""
"Democratic People's Republic of Korea","2004","27090",""
"Democratic People's Republic of Korea","2003","16538",""
"Democratic People's Republic of Korea","2002","16578",""
"Democratic People's Republic of Korea","2001","143674",""
"Democratic People's Republic of Korea","2000","90582",""
"Democratic Republic of the Congo","2012","4791598",""
"Democratic Republic of the Congo","2011","4561981",""
"Democratic Republic of the Congo","2010","2417780",""
"Democratic Republic of the Congo","2009","1878705",""
"Democratic Republic of the Congo","2008","1618218",""
"Democratic Republic of the Congo","2007","740858",""
"Democratic Republic of the Congo","2006","2050",""
"Democratic Republic of the Congo","2005","2971",""
"Democratic Republic of the Congo","2004","2684",""
"Democratic Republic of the Congo","2003","2438",""
"Democratic Republic of the Congo","2002","1735",""
"Democratic Republic of the Congo","2001","1531",""
"Democratic Republic of the Congo","2000","897",""
"Djibouti","2012","25",""
"Djibouti","2010","1010",""
"Djibouti","2009","2686",""
"Djibouti","2008","119",""
"Djibouti","2007","210",""
"Djibouti","2006","1796",""
"Djibouti","2005","413",""
"Djibouti","2004","122",""
"Djibouti","2003","5036",""
"Dominican Republic","2012","603",""
"Dominican Republic","2011","1039",""
"Dominican Republic","2010","2953",""
"Dominican Republic","2009","1494",""
"Dominican Republic","2008","1668",""
"Dominican Republic","2007","2193",""
"Dominican Republic","2006","2494",""
"Dominican Republic","2005","2461",""
"Dominican Republic","2004","1831",""
"Dominican Republic","2003","997",""
"Dominican Republic","2002","789",""
"Dominican Republic","2001","828",""
"Dominican Republic","2000","911",""
"Ecuador","2012","544",""
"Ecuador","2011","1219",""
"Ecuador","2010","1871",""
"Ecuador","2009","4120",""
"Ecuador","2008","4891",""
"Ecuador","2007","8464",""
"Ecuador","2006","9863",""
"Ecuador","2005","17050",""
"Ecuador","2004","28730",""
"Ecuador","2003","52065",""
"Ecuador","2002","86757",""
"Ecuador","2001","108903",""
"Ecuador","2000","104528",""
"El Salvador","2012","13",""
"El Salvador","2011","10",""
"El Salvador","2010","17",""
"El Salvador","2009","10",""
"El Salvador","2008","21",""
"El Salvador","2007","22",""
"El Salvador","2006","49",""
"El Salvador","2005","63",""
"El Salvador","2004","112",""
"El Salvador","2003","85",""
"El Salvador","2002","117",""
"El Salvador","2001","362",""
"El Salvador","2000","753",""
"Equatorial Guinea","2012","15169",""
"Equatorial Guinea","2011","22466",""
"Equatorial Guinea","2010","53813",""
"Equatorial Guinea","2009","14184",""
"Equatorial Guinea","2008","9503",""
"Equatorial Guinea","2007","6287",""
"Eritrea","2012","21815",""
"Eritrea","2011","34848",""
"Eritrea","2010","35982",""
"Eritrea","2009","11759",""
"Eritrea","2008","8764",""
"Eritrea","2007","15565",""
"Eritrea","2006","6541",""
"Eritrea","2005","9073",""
"Eritrea","2004","4119",""
"Eritrea","2003","10346",""
"Eritrea","2002","6078",""
"Eritrea","2001","9716",""
"Ethiopia","2012","1692578",""
"Ethiopia","2011","1480306",""
"Ethiopia","2010","1158197",""
"Ethiopia","2009","1036316",""
"Ethiopia","2008","458561",""
"Ethiopia","2007","451816",""
"Ethiopia","2006","447780",""
"Ethiopia","2005","538942",""
"Ethiopia","2004","578904",""
"Ethiopia","2003","463797",""
"Ethiopia","2002","427795",""
"Ethiopia","2001","392377",""
"Gabon","2012","19753",""
"Gabon","2010","13936",""
"Gabon","2009","660",""
"Gabon","2008","40701",""
"Gabon","2007","45186",""
"Gabon","2006","33458",""
"Gabon","2005","70644",""
"Gabon","2004","70075",""
"Gabon","2003","58212",""
"Gabon","2002","62976",""
"Gabon","2001","53167",""
"Gabon","2000","50810",""
"Gambia","2012","300363",""
"Gambia","2011","261967",""
"Gambia","2010","116353",""
"Gambia","2009","50378",""
"Gambia","2008","39164",""
"Georgia","2012","1",""
"Georgia","2011","1",""
"Georgia","2010","0",""
"Georgia","2009","1",""
"Georgia","2008","6",""
"Georgia","2007","24",""
"Georgia","2006","58",""
"Georgia","2005","154",""
"Georgia","2004","254",""
"Georgia","2003","308",""
"Georgia","2002","473",""
"Georgia","2001","437",""
"Georgia","2000","244",""
"Ghana","2012","3755166",""
"Ghana","2011","1041260",""
"Ghana","2010","1071637",""
"Ghana","2009","1104370",""
"Ghana","2008","1094483",""
"Ghana","2007","476484",""
"Ghana","2006","472255",""
"Ghana","2005","655093",""
"Ghana","2004","475441",""
"Guatemala","2012","5345",""
"Guatemala","2011","6817",""
"Guatemala","2010","7384",""
"Guatemala","2009","7080",""
"Guatemala","2008","7193",""
"Guatemala","2007","15382",""
"Guatemala","2006","31093",""
"Guatemala","2005","39571",""
"Guatemala","2004","28955",""
"Guatemala","2003","31127",""
"Guatemala","2002","35540",""
"Guatemala","2001","35824",""
"Guatemala","2000","53311",""
"Guinea","2012","317200",""
"Guinea","2011","95574",""
"Guinea","2010","20936",""
"Guinea","2009","35841",""
"Guinea","2008","33405",""
"Guinea","2007","44518",""
"Guinea","2006","54227",""
"Guinea","2005","50452",""
"Guinea","2004","103069",""
"Guinea","2003","107925",""
"Guinea","2002","16561",""
"Guinea","2001","6238",""
"Guinea","2000","4800",""
"Guinea-Bissau","2012","50381",""
"Guinea-Bissau","2011","71982",""
"Guinea-Bissau","2010","50391",""
"Guinea-Bissau","2009","11757",""
"Guinea-Bissau","2008","11299",""
"Guinea-Bissau","2007","14284",""
"Guinea-Bissau","2006","15120",""
"Guinea-Bissau","2005","14659",""
"Guyana","2012","31553",""
"Guyana","2011","29387",""
"Guyana","2010","22935",""
"Guyana","2009","13628",""
"Guyana","2008","11774",""
"Guyana","2007","11656",""
"Guyana","2006","21064",""
"Guyana","2005","38984",""
"Guyana","2004","28866",""
"Guyana","2003","27627",""
"Guyana","2002","21895",""
"Guyana","2001","27122",""
"Guyana","2000","24018",""
"Haiti","2012","25423",""
"Haiti","2011","32969",""
"Haiti","2010","84153",""
"Haiti","2009","49535",""
"Haiti","2008","36769",""
"Haiti","2007","29824",""
"Haiti","2006","32739",""
"Haiti","2005","21778",""
"Haiti","2004","10802",""
"Haiti","2001","9837",""
"Haiti","2000","16897",""
"Honduras","2012","6442",""
"Honduras","2011","7660",""
"Honduras","2010","9684",""
"Honduras","2009","9313",""
"Honduras","2008","8368",""
"Honduras","2007","10512",""
"Honduras","2006","11947",""
"Honduras","2005","15943",""
"Honduras","2004","17134",""
"Honduras","2003","14063",""
"Honduras","2002","17223",""
"Honduras","2001","24149",""
"Honduras","2000","35125",""
"India","2012","1067824",""
"India","2011","1310656",""
"India","2010","1599986",""
"India","2009","1563574",""
"India","2008","1532497",""
"India","2007","1508927",""
"India","2006","1785109",""
"India","2005","1816569",""
"India","2004","1915363",""
"India","2003","1869403",""
"India","2002","1841227",""
"India","2001","2085484",""
"India","2000","2031790",""
"Indonesia","2012","417819",""
"Indonesia","2011","422447",""
"Indonesia","2010","465764",""
"Indonesia","2009","272491",""
"Indonesia","2008","266277",""
"Indonesia","2007","333792",""
"Indonesia","2006","347597",""
"Indonesia","2005","437323",""
"Indonesia","2004","268852",""
"Indonesia","2003","223074",""
"Indonesia","2002","273793",""
"Indonesia","2001","267592",""
"Indonesia","2000","245612",""
"Iran (Islamic Republic of)","2012","787",""
"Iran (Islamic Republic of)","2011","1710",""
"Iran (Islamic Republic of)","2010","1847",""
"Iran (Islamic Republic of)","2009","4477",""
"Iran (Islamic Republic of)","2008","8349",""
"Iran (Islamic Republic of)","2007","13278",""
"Iran (Islamic Republic of)","2006","13127",""
"Iran (Islamic Republic of)","2005","14396",""
"Iran (Islamic Republic of)","2004","7602",""
"Iran (Islamic Republic of)","2003","17060",""
"Iran (Islamic Republic of)","2002","9122",""
"Iran (Islamic Republic of)","2001","8924",""
"Iran (Islamic Republic of)","2000","12294",""
"Iraq","2012","0",""
"Iraq","2011","0",""
"Iraq","2010","0",""
"Iraq","2009","0",""
"Iraq","2008","2",""
"Iraq","2007","2",""
"Iraq","2006","23",""
"Iraq","2005","44",""
"Iraq","2004","150",""
"Iraq","2003","344",""
"Iraq","2002","952",""
"Iraq","2001","1265",""
"Iraq","2000","1860",""
"Kenya","2012","1453471",""
"Kenya","2011","1002805",""
"Kenya","2010","898531",""
"Kenya","2008","839903.56",""
"Kenya","2004","28328",""
"Kenya","2003","39383",""
"Kenya","2002","20049",""
"Kyrgyzstan","2012","0",""
"Kyrgyzstan","2011","0",""
"Kyrgyzstan","2010","3",""
"Kyrgyzstan","2009","4",""
"Kyrgyzstan","2008","18",""
"Kyrgyzstan","2007","96",""
"Kyrgyzstan","2006","314",""
"Kyrgyzstan","2005","226",""
"Kyrgyzstan","2004","91",""
"Kyrgyzstan","2003","465",""
"Kyrgyzstan","2002","2712",""
"Kyrgyzstan","2001","15",""
"Kyrgyzstan","2000","7",""
"Lao People's Democratic Republic","2012","46202",""
"Lao People's Democratic Republic","2011","17835",""
"Lao People's Democratic Republic","2010","20800",""
"Lao People's Democratic Republic","2009","14674",""
"Lao People's Democratic Republic","2008","19347",""
"Lao People's Democratic Republic","2007","17458",""
"Lao People's Democratic Republic","2006","18382",""
"Lao People's Democratic Republic","2005","13615",""
"Lao People's Democratic Republic","2004","16183",""
"Lao People's Democratic Republic","2003","18894",""
"Lao People's Democratic Republic","2002","21420",""
"Lao People's Democratic Republic","2001","27076",""
"Lao People's Democratic Republic","2000","40106",""
"Liberia","2012","1407455",""
"Liberia","2011","1915762",""
"Liberia","2010","922173",""
"Liberia","2009","839581",""
"Liberia","2008","606952",""
"Liberia","2007","492272",""
"Liberia","2006","761415",""
"Liberia","2005","44875",""
"Madagascar","2012","359420",""
"Madagascar","2011","224498",""
"Madagascar","2010","202450",""
"Madagascar","2009","215110",""
"Madagascar","2008","93234",""
"Madagascar","2007","48497",""
"Madagascar","2006","5689",""
"Madagascar","2005","6753",""
"Madagascar","2004","7638",""
"Madagascar","2003","6909",""
"Madagascar","2002","5272",""
"Madagascar","2001","8538",""
"Madagascar","2000","6946",""
"Malawi","2012","1564984",""
"Malawi","2011","304499",""
"Malaysia","2012","3801",""
"Malaysia","2011","4164",""
"Malaysia","2010","5819",""
"Malaysia","2009","6426",""
"Malaysia","2008","6517",""
"Malaysia","2007","4627",""
"Malaysia","2006","4597",""
"Malaysia","2005","4981",""
"Malaysia","2004","5366",""
"Malaysia","2003","5470",""
"Malaysia","2002","9981",""
"Malaysia","2001","11556",""
"Malaysia","2000","10703",""
"Mali","2012","886482",""
"Mali","2011","307035",""
"Mali","2010","227482",""
"Mauritania","2012","1888",""
"Mauritania","2011","2926",""
"Mauritania","2010","1994",""
"Mauritania","2009","940",""
"Mauritania","2008","302",""
"Mauritania","2006","1061",""
"Mexico","2012","824",""
"Mexico","2011","1118",""
"Mexico","2010","1219",""
"Mexico","2009","2703",""
"Mexico","2008","2357",""
"Mexico","2007","2361",""
"Mexico","2006","2514",""
"Mexico","2005","2967",""
"Mexico","2004","3406",""
"Mexico","2003","3819",""
"Mexico","2002","4624",""
"Mexico","2001","4996",""
"Mexico","2000","7390",""
"Mozambique","2012","1813984",""
"Mozambique","2011","1756874",""
"Mozambique","2010","1522577",""
"Mozambique","2009","93874",""
"Mozambique","2008","120259",""
"Mozambique","2007","141663",""
"Myanmar","2012","480586",""
"Myanmar","2011","465294",""
"Myanmar","2010","420808",""
"Myanmar","2009","436068",""
"Myanmar","2008","447073",""
"Myanmar","2007","373958",""
"Myanmar","2006","203071",""
"Myanmar","2005","165737",""
"Myanmar","2004","152070",""
"Myanmar","2003","177530",""
"Myanmar","2002","173096",""
"Myanmar","2001","170502",""
"Myanmar","2000","120083",""
"Namibia","2012","194",""
"Namibia","2011","1860",""
"Namibia","2010","556",""
"Namibia","2009","505",""
"Namibia","2008","1092",""
"Namibia","2007","4242",""
"Namibia","2006","27690",""
"Namibia","2005","23339",""
"Namibia","2004","36043",""
"Namibia","2003","20295",""
"Namibia","2002","23984",""
"Namibia","2001","41636",""
"Nepal","2012","2092",""
"Nepal","2011","2288",""
"Nepal","2010","2792",""
"Nepal","2009","2725",""
"Nepal","2008","3228",""
"Nepal","2007","4741",""
"Nepal","2006","4351",""
"Nepal","2005","4409",""
"Nepal","2004","4090",""
"Nepal","2003","8374",""
"Nepal","2002","11470",""
"Nepal","2001","5198",""
"Nepal","2000","7981",""
"Nicaragua","2012","1235",""
"Nicaragua","2011","925",""
"Nicaragua","2010","685",""
"Nicaragua","2009","600",""
"Nicaragua","2008","762",""
"Nicaragua","2007","1356",""
"Nicaragua","2006","3114",""
"Nicaragua","2005","6642",""
"Nicaragua","2004","6897",""
"Nicaragua","2003","6717",""
"Nicaragua","2002","7695",""
"Nicaragua","2001","10482",""
"Nicaragua","2000","23878",""
"Niger","2012","842343",""
"Niger","2011","780876",""
"Niger","2010","620058",""
"Niger","2009","309675",""
"Niger","2008","496858",""
"Niger","2007","249027",""
"Niger","2006","3956",""
"Niger","2005","56043",""
"Niger","2004","76030",""
"Niger","2003","56460",""
"Nigeria","2010","551187",""
"Nigeria","2009","479845",""
"Nigeria","2008","143079",""
"Nigeria","2002","380",""
"Nigeria","2001","150",""
"Pakistan","2012","290781",""
"Pakistan","2011","334589",""
"Pakistan","2010","240591",""
"Pakistan","2009","167579",""
"Pakistan","2008","104334",""
"Pakistan","2007","128380",""
"Pakistan","2006","123761",""
"Pakistan","2005","127536",""
"Pakistan","2004","125618",""
"Pakistan","2003","122560",""
"Pakistan","2002","107666",""
"Pakistan","2001","125292",""
"Pakistan","2000","82526",""
"Panama","2012","836",""
"Panama","2011","345",""
"Panama","2010","413",""
"Panama","2009","770",""
"Panama","2008","732",""
"Panama","2007","1265",""
"Panama","2006","1651",""
"Panama","2005","3647",""
"Panama","2004","5069",""
"Panama","2003","4474",""
"Panama","2002","2244",""
"Panama","2001","906",""
"Panama","2000","1013",""
"Papua New Guinea","2012","150195",""
"Papua New Guinea","2011","84060",""
"Papua New Guinea","2010","93956",""
"Papua New Guinea","2009","77758",""
"Papua New Guinea","2008","84452",""
"Papua New Guinea","2007","86955",""
"Papua New Guinea","2006","93938",""
"Papua New Guinea","2005","92957",""
"Papua New Guinea","2004","91055",""
"Papua New Guinea","2003","72620",""
"Papua New Guinea","2002","75748",""
"Papua New Guinea","2001","94484",""
"Papua New Guinea","2000","79839",""
"Paraguay","2012","0",""
"Paraguay","2011","0",""
"Paraguay","2010","18",""
"Paraguay","2009","79",""
"Paraguay","2008","340",""
"Paraguay","2007","1341",""
"Paraguay","2006","823",""
"Paraguay","2005","376",""
"Paraguay","2004","694",""
"Paraguay","2003","1392",""
"Paraguay","2002","2778",""
"Paraguay","2001","2710",""
"Paraguay","2000","6853",""
"Peru","2012","31570",""
"Peru","2011","25039",""
"Peru","2010","31546",""
"Peru","2009","42645",""
"Peru","2008","44522",""
"Peru","2007","50797",""
"Peru","2006","64925",""
"Peru","2005","87699",""
"Peru","2004","93581",""
"Peru","2003","88408",""
"Peru","2002","99237",""
"Peru","2001","78544",""
"Peru","2000","68321",""
"Philippines","2012","7133",""
"Philippines","2011","9552",""
"Philippines","2010","18560",""
"Philippines","2009","19316",""
"Philippines","2008","23653",""
"Philippines","2007","36234",""
"Philippines","2006","35405",""
"Philippines","2005","46342",""
"Philippines","2004","50850",""
"Philippines","2003","48441",""
"Philippines","2002","37005",""
"Philippines","2001","34787",""
"Philippines","2000","36596",""
"Republic of Korea","2012","508",""
"Republic of Korea","2011","774",""
"Republic of Korea","2010","1716",""
"Republic of Korea","2009","1309",""
"Republic of Korea","2008","1023",""
"Republic of Korea","2007","2192",""
"Republic of Korea","2006","2021",""
"Republic of Korea","2005","1324",""
"Republic of Korea","2004","826",""
"Republic of Korea","2003","1107",""
"Republic of Korea","2002","1763",""
"Republic of Korea","2001","2488",""
"Republic of Korea","2000","4142",""
"Rwanda","2012","483470",""
"Rwanda","2011","208858",""
"Rwanda","2010","638669",""
"Rwanda","2009","698745",""
"Rwanda","2008","316242",""
"Rwanda","2007","382686",""
"Rwanda","2006","573686",""
"Rwanda","2005","683769",""
"Rwanda","2004","589315",""
"Rwanda","2003","553150",""
"Rwanda","2002","506028",""
"Rwanda","2001","423493",""
"Sao Tome and Principe","2012","12550",""
"Sao Tome and Principe","2011","8442",""
"Sao Tome and Principe","2010","2740",""
"Sao Tome and Principe","2009","6182",""
"Sao Tome and Principe","2008","6258",""
"Sao Tome and Principe","2007","2421",""
"Sao Tome and Principe","2006","5146",""
"Sao Tome and Principe","2005","18139",""
"Sao Tome and Principe","2004","46486",""
"Sao Tome and Principe","2003","42656",""
"Sao Tome and Principe","2002","50586",""
"Sao Tome and Principe","2001","42086",""
"Sao Tome and Principe","2000","31975",""
"Saudi Arabia","2012","82",""
"Saudi Arabia","2011","69",""
"Saudi Arabia","2010","29",""
"Saudi Arabia","2009","58",""
"Saudi Arabia","2008","61",""
"Saudi Arabia","2007","467",""
"Saudi Arabia","2006","270",""
"Saudi Arabia","2005","207",""
"Saudi Arabia","2004","308",""
"Saudi Arabia","2003","700",""
"Saudi Arabia","2002","1210",""
"Saudi Arabia","2001","1603",""
"Saudi Arabia","2000","4736",""
"Senegal","2012","281958",""
"Senegal","2011","276242",""
"Senegal","2010","343670",""
"Senegal","2009","165933",""
"Senegal","2008","241926",""
"Senegal","2007","118332",""
"Senegal","2006","48070",""
"Senegal","2005","33160",""
"Senegal","2004","22234",""
"Senegal","2003","26865",""
"Senegal","2002","14425",""
"Senegal","2001","12920",""
"Senegal","2000","44959",""
"Sierra Leone","2012","1537322",""
"Sierra Leone","2011","638859",""
"Sierra Leone","2010","934028",""
"Sierra Leone","2009","646808",""
"Sierra Leone","2008","154459",""
"Sierra Leone","2006","4932",""
"Sierra Leone","2005","4808",""
"Sierra Leone","2004","2206",""
"Sierra Leone","2003","3945",""
"Sierra Leone","2002","3702",""
"Sierra Leone","2001","2206",""
"Solomon Islands","2012","24383",""
"Solomon Islands","2011","26657",""
"Solomon Islands","2010","39704",""
"Solomon Islands","2009","33002",""
"Solomon Islands","2008","40535",""
"Solomon Islands","2007","65404",""
"Solomon Islands","2006","75337",""
"Solomon Islands","2005","76390",""
"Solomon Islands","2004","90297",""
"Solomon Islands","2003","92227",""
"Solomon Islands","2002","74936",""
"Solomon Islands","2001","76493",""
"Solomon Islands","2000","68107",""
"Somalia","2012","18842",""
"Somalia","2011","3351",""
"Somalia","2010","24553",""
"Somalia","2009","25202",""
"Somalia","2008","36905",""
"Somalia","2007","16675",""
"Somalia","2006","16430",""
"Somalia","2005","12516",""
"Somalia","2004","11436",""
"Somalia","2003","7571",""
"Somalia","2002","15732",""
"South Africa","2012","5629",""
"South Africa","2011","9866",""
"South Africa","2010","3875",""
"South Africa","2009","2759",""
"South Africa","2008","7796",""
"South Africa","2007","6327",""
"South Africa","2006","12098",""
"South Africa","2005","7755",""
"South Africa","2004","13399",""
"South Africa","2003","13459",""
"South Africa","2002","15649",""
"South Africa","2001","26506",""
"South Sudan","2012","225371",""
"South Sudan","2011","112024",""
"South Sudan","2010","900283",""
"South Sudan","2008","52011",""
"Sri Lanka","2012","23",""
"Sri Lanka","2011","124",""
"Sri Lanka","2010","684",""
"Sri Lanka","2009","531",""
"Sri Lanka","2008","649",""
"Sri Lanka","2007","198",""
"Sri Lanka","2006","591",""
"Sri Lanka","2005","1640",""
"Sri Lanka","2004","3720",""
"Sri Lanka","2003","10510",""
"Sri Lanka","2002","41411",""
"Sri Lanka","2001","66522",""
"Sri Lanka","2000","210039",""
"Sudan","2012","526931",""
"Sudan","2011","506806",""
"Sudan","2010","720557",""
"Sudan","2009","711462",""
"Sudan","2008","569296",""
"Sudan","2007","686908",""
"Sudan","2006","721233",""
"Sudan","2005","628417",""
"Sudan","2004","537899",""
"Sudan","2003","933267",""
"Sudan","2002","280550",""
