"Country or Area","Year(s)","Value","Value Footnotes"
"Hungary","2004","2251",""
"Hungary","2003","2720",""
"Hungary","2002","2720",""
"Hungary","2001","2923",""
"Hungary","2000","3073",""
"Iceland","2012","10",""
"Iceland","2011","8",""
"Iceland","2010","22",""
"Iceland","2009","12",""
"Iceland","2008","6",""
"Iceland","2007","12",""
"Iceland","2006","13",""
"Iceland","2005","10",""
"Iceland","2004","11",""
"Iceland","2003","5",""
"Iceland","2002","8",""
"Iceland","2001","12",""
"Iceland","2000","13",""
"India","2012","1289836",""
"India","2011","1323949",""
"India","2010","1339866",""
"India","2009","1351913",""
"India","2008","1332267",""
"India","2007","1295943",""
"India","2006","1228827",""
"India","2005","1156248",""
"India","2004","1136182",""
"India","2003","1073282",""
"India","2002","1060951",""
"India","2001","1085075",""
"India","2000","1115718",""
"Indonesia","2012","328824",""
"Indonesia","2011","318949",""
"Indonesia","2010","300659",""
"Indonesia","2009","292754",""
"Indonesia","2008","296514",""
"Indonesia","2007","275193",""
"Indonesia","2006","277589",""
"Indonesia","2005","254601",""
"Indonesia","2004","210229",""
"Indonesia","2003","174174",""
"Indonesia","2002","155188",""
"Indonesia","2001","92792",""
"Indonesia","2000","84591",""
"Iran (Islamic Republic of)","2012","11042",""
"Iran (Islamic Republic of)","2011","10980",""
"Iran (Islamic Republic of)","2010","10362",""
"Iran (Islamic Republic of)","2009","10097",""
"Iran (Islamic Republic of)","2008","9453",""
"Iran (Islamic Republic of)","2007","9316",""
"Iran (Islamic Republic of)","2006","9361",""
"Iran (Islamic Republic of)","2005","9212",""
"Iran (Islamic Republic of)","2004","10171",""
"Iran (Islamic Republic of)","2003","10900",""
"Iran (Islamic Republic of)","2002","11464",""
"Iran (Islamic Republic of)","2001","11783",""
"Iran (Islamic Republic of)","2000","11850",""
"Iraq","2012","8664",""
"Iraq","2011","8837",""
"Iraq","2010","9707",""
"Iraq","2009","9385",""
"Iraq","2008","9099",""
"Iraq","2007","7863",""
"Iraq","2006","8043",""
"Iraq","2005","9454",""
"Iraq","2004","10498",""
"Iraq","2003","11656",""
"Iraq","2002","11898",""
"Iraq","2001","10478",""
"Iraq","2000","9697",""
"Ireland","2012","341",""
"Ireland","2011","398",""
"Ireland","2010","396",""
"Ireland","2009","479",""
"Ireland","2008","430",""
"Ireland","2007","435",""
"Ireland","2006","441",""
"Ireland","2005","423",""
"Ireland","2004","408",""
"Ireland","2003","408",""
"Ireland","2002","375",""
"Ireland","2001","393",""
"Ireland","2000","386",""
"Israel","2012","506",""
"Israel","2011","412",""
"Israel","2010","340",""
"Israel","2009","347",""
"Israel","2008","322",""
"Israel","2007","396",""
"Israel","2006","340",""
"Israel","2005","371",""
"Israel","2004","456",""
"Israel","2003","472",""
"Israel","2002","466",""
"Israel","2001","512",""
"Israel","2000","537",""
"Italy","2011","3421",""
"Italy","2010","3175",""
"Italy","2009","3877",""
"Italy","2008","4126",""
"Italy","2007","2755",""
"Italy","2006","4145",""
"Italy","2005","3844",""
"Italy","2004","3969",""
"Italy","2003","4365",""
"Italy","2002","3925",""
"Italy","2001","4287",""
"Italy","2000","3501",""
"Jamaica","2012","91",""
"Jamaica","2011","105",""
"Jamaica","2010","130",""
"Jamaica","2009","139",""
"Jamaica","2008","105",""
"Jamaica","2007","104",""
"Jamaica","2006","95",""
"Jamaica","2005","90",""
"Jamaica","2004","116",""
"Jamaica","2003","120",""
"Jamaica","2002","106",""
"Jamaica","2001","121",""
"Jamaica","2000","127",""
"Japan","2012","20857",""
"Japan","2011","22119",""
"Japan","2010","22693",""
"Japan","2009","23631",""
"Japan","2008","24181",""
"Japan","2007","24779",""
"Japan","2006","25304",""
"Japan","2005","27194",""
"Japan","2004","29736",""
"Japan","2003","31638",""
"Japan","2002","32828",""
"Japan","2001","35489",""
"Japan","2000","39384",""
"Jordan","2012","331",""
"Jordan","2011","328",""
"Jordan","2010","338",""
"Jordan","2009","371",""
"Jordan","2008","356",""
"Jordan","2007","336",""
"Jordan","2006","376",""
"Jordan","2005","367",""
"Jordan","2004","324",""
"Jordan","2003","320",""
"Jordan","2002","312",""
"Jordan","2001","342",""
"Jordan","2000","306",""
"Kazakhstan","2012","18006",""
"Kazakhstan","2011","25074",""
"Kazakhstan","2010","23399",""
"Kazakhstan","2009","24905",""
"Kazakhstan","2008","23140",""
"Kazakhstan","2007","26710",""
"Kazakhstan","2006","26619",""
"Kazakhstan","2005","28629",""
"Kazakhstan","2004","28432",""
"Kazakhstan","2003","35145",""
"Kazakhstan","2002","27546",""
"Kazakhstan","2001","26224",""
"Kazakhstan","2000","25843",""
"Kenya","2012","92987",""
"Kenya","2011","97320",""
"Kenya","2010","99272",""
"Kenya","2009","102997",""
"Kenya","2008","99941",""
"Kenya","2007","106438",""
"Kenya","2006","108342",""
"Kenya","2005","102680",""
"Kenya","2004","100573",""
"Kenya","2003","94183",""
"Kenya","2002","80183",""
"Kenya","2001","73017",""
"Kenya","2000","64159",""
"Kiribati","2012","346",""
"Kiribati","2011","343",""
"Kiribati","2010","286",""
"Kiribati","2009","278",""
"Kiribati","2008","335",""
"Kiribati","2007","334",""
"Kiribati","2006","378",""
"Kiribati","2005","332",""
"Kiribati","2004","310",""
"Kiribati","2003","284",""
"Kiribati","2002","196",""
"Kiribati","2001","189",""
"Kiribati","2000","252",""
"Kuwait","2012","737",""
"Kuwait","2011","672",""
"Kuwait","2010","957",""
"Kuwait","2009","933",""
"Kuwait","2008","867",""
"Kuwait","2007","646",""
"Kuwait","2006","644",""
"Kuwait","2005","517",""
"Kuwait","2004","557",""
"Kuwait","2003","566",""
"Kuwait","2002","585",""
"Kuwait","2001","496",""
"Kuwait","2000","513",""
"Kyrgyzstan","2012","6195",""
"Kyrgyzstan","2011","5980",""
"Kyrgyzstan","2010","5652",""
"Kyrgyzstan","2009","5931",""
"Kyrgyzstan","2008","6769",""
"Kyrgyzstan","2007","6098",""
"Kyrgyzstan","2006","6174",""
"Kyrgyzstan","2005","6329",""
"Kyrgyzstan","2004","6104",""
"Kyrgyzstan","2003","13199",""
"Kyrgyzstan","2002","6613",""
"Kyrgyzstan","2001","6654",""
"Kyrgyzstan","2000","6205",""
"Lao People's Democratic Republic","2012","4118",""
"Lao People's Democratic Republic","2011","4360",""
"Lao People's Democratic Republic","2010","4061",""
"Lao People's Democratic Republic","2009","3900",""
"Lao People's Democratic Republic","2008","4123",""
"Lao People's Democratic Republic","2007","3980",""
"Lao People's Democratic Republic","2006","4031",""
"Lao People's Democratic Republic","2005","3766",""
"Lao People's Democratic Republic","2004","3206",""
"Lao People's Democratic Republic","2003","2748",""
"Lao People's Democratic Republic","2002","2621",""
"Lao People's Democratic Republic","2001","2418",""
"Lao People's Democratic Republic","2000","2227",""
"Latvia","2012","959",""
"Latvia","2011","864",""
"Latvia","2010","913",""
"Latvia","2009","951",""
"Latvia","2008","1046",""
"Latvia","2007","1227",""
"Latvia","2006","1290",""
"Latvia","2005","1409",""
"Latvia","2004","1579",""
"Latvia","2003","1686",""
"Latvia","2002","1803",""
"Latvia","2001","2000",""
"Latvia","2000","1982",""
"Lebanon","2012","630",""
"Lebanon","2011","496",""
"Lebanon","2010","513",""
"Lebanon","2009","499",""
"Lebanon","2008","523",""
"Lebanon","2007","475",""
"Lebanon","2006","375",""
"Lebanon","2005","391",""
"Lebanon","2004","393",""
"Lebanon","2003","380",""
"Lebanon","2002","437",""
"Lebanon","2001","516",""
"Lebanon","2000","571",""
"Lesotho","2012","10776",""
"Lesotho","2011","11561",""
"Lesotho","2010","11674",""
"Lesotho","2009","12213",""
"Lesotho","2008","12019",""
"Lesotho","2007","13286",""
"Lesotho","2006","12328",""
"Lesotho","2005","10802",""
"Lesotho","2004","11409",""
"Lesotho","2003","12894",""
"Lesotho","2002","10111",""
"Lesotho","2001","7040",""
"Lesotho","2000","9746",""
"Liberia","2012","8093",""
"Liberia","2011","7906",""
"Liberia","2010","6597",""
"Liberia","2009","5918",""
"Liberia","2008","4970",""
"Liberia","2006","4447",""
"Liberia","2005","3432",""
"Liberia","2004","4337",""
"Liberia","2003","2511",""
"Liberia","2002","3419",""
"Liberia","2001","1751",""
"Liberia","2000","1500",""
"Libya","2012","1549",""
"Libya","2011","1518",""
"Libya","2009","2096",""
"Libya","2008","2010",""
"Libya","2007","2119",""
"Libya","2006","2022",""
"Libya","2005","2098",""
"Libya","2004","1653",""
"Libya","2003","1917",""
"Libya","2002","1824",""
"Libya","2000","1341",""
"Lithuania","2012","1635",""
"Lithuania","2011","1748",""
"Lithuania","2010","1751",""
"Lithuania","2009","1895",""
"Lithuania","2008","2096",""
"Lithuania","2007","2235",""
"Lithuania","2006","2365",""
"Lithuania","2005","2114",""
"Lithuania","2004","2036",""
"Lithuania","2003","2613",""
"Lithuania","2002","2414",""
"Lithuania","2001","2598",""
"Lithuania","2000","2657",""
"Luxembourg","2012","45",""
"Luxembourg","2011","25",""
"Luxembourg","2010","29",""
"Luxembourg","2009","27",""
"Luxembourg","2008","28",""
"Luxembourg","2007","39",""
"Luxembourg","2006","33",""
"Luxembourg","2005","37",""
"Luxembourg","2004","31",""
"Luxembourg","2003","54",""
"Luxembourg","2002","31",""
"Luxembourg","2001","31",""
"Luxembourg","2000","44",""
"Madagascar","2012","25782",""
"Madagascar","2011","26019",""
"Madagascar","2010","24432",""
"Madagascar","2009","22758",""
"Madagascar","2008","22034",""
"Madagascar","2007","21857",""
"Madagascar","2006","21966",""
"Madagascar","2005","18993",""
"Madagascar","2004","20001",""
"Madagascar","2003","19309",""
"Madagascar","2002","17140",""
"Madagascar","2001","16447",""
"Malawi","2012","20335",""
"Malawi","2011","19361",""
"Malawi","2010","21092",""
"Malawi","2009","22674",""
"Malawi","2008","23929",""
"Malawi","2007","24461",""
"Malawi","2006","25054",""
"Malawi","2005","25491",""
"Malawi","2004","27030",""
"Malawi","2003","28234",""
"Malawi","2002","24595",""
"Malawi","2001","26094",""
"Malawi","2000","23604",""
"Malaysia","2012","21851",""
"Malaysia","2011","19808",""
"Malaysia","2010","18517",""
"Malaysia","2009","17341",""
"Malaysia","2008","17144",""
"Malaysia","2007","16129",""
"Malaysia","2006","16051",""
"Malaysia","2005","15415",""
"Malaysia","2004","14986",""
"Malaysia","2003","15717",""
"Malaysia","2002","14389",""
"Malaysia","2001","14830",""
"Malaysia","2000","15057",""
"Maldives","2012","110",""
"Maldives","2011","87",""
"Maldives","2010","95",""
"Maldives","2009","100",""
"Maldives","2008","120",""
"Maldives","2007","127",""
"Maldives","2006","99",""
"Maldives","2005","122",""
"Maldives","2004","119",""
"Maldives","2003","137",""
"Maldives","2002","125",""
"Maldives","2001","139",""
"Maldives","2000","132",""
"Mali","2012","5446",""
"Mali","2011","5428",""
"Mali","2010","5291",""
"Mali","2009","6611",""
"Mali","2008","5989",""
"Mali","2007","5179",""
"Mali","2006","4989",""
"Mali","2005","4704",""
"Mali","2004","4525",""
"Mali","2003","4496",""
"Mali","2002","4457",""
"Mali","2001","4452",""
"Mali","2000","4216",""
"Malta","2012","42",""
"Malta","2011","30",""
"Malta","2010","29",""
"Malta","2009","42",""
"Malta","2008","48",""
"Malta","2007","38",""
"Malta","2006","30",""
"Malta","2005","22",""
"Malta","2004","18",""
"Malta","2003","7",""
"Malta","2002","24",""
"Malta","2001","16",""
"Malta","2000","16",""
"Marshall Islands","2012","145",""
"Marshall Islands","2011","139",""
"Marshall Islands","2010","193",""
"Marshall Islands","2009","141",""
"Marshall Islands","2008","125",""
"Marshall Islands","2007","158",""
"Marshall Islands","2006","139",""
"Marshall Islands","2005","111",""
"Marshall Islands","2004","117",""
"Marshall Islands","2003","60",""
"Marshall Islands","2002","51",""
"Marshall Islands","2001","56",""
"Marshall Islands","2000","34",""
"Mauritania","2012","2616",""
"Mauritania","2011","1804",""
"Mauritania","2010","2461",""
"Mauritania","2009","2640",""
"Mauritania","2008","2698",""
"Mauritania","2007","2969",""
"Mauritania","2006","2694",""
"Mauritania","2005","2162",""
"Mauritania","2004","3326",""
"Mauritania","2000","3067",""
"Mauritius","2012","128",""
"Mauritius","2011","114",""
"Mauritius","2010","122",""
"Mauritius","2009","115",""
"Mauritius","2008","107",""
"Mauritius","2007","106",""
"Mauritius","2006","114",""
"Mauritius","2005","125",""
"Mauritius","2004","137",""
"Mauritius","2003","137",""
"Mauritius","2002","139",""
"Mauritius","2001","123",""
"Mauritius","2000","160",""
"Mexico","2012","20470",""
"Mexico","2011","19857",""
"Mexico","2010","20155",""
"Mexico","2009","18957",""
"Mexico","2008","18810",""
"Mexico","2007","18440",""
"Mexico","2006","17934",""
"Mexico","2005","18524",""
"Mexico","2004","15101",""
"Mexico","2003","19231",""
"Mexico","2002","17790",""
"Mexico","2001","18879",""
"Mexico","2000","18434",""
"Micronesia (Federated States of)","2012","144",""
"Micronesia (Federated States of)","2011","148",""
"Micronesia (Federated States of)","2010","164",""
"Micronesia (Federated States of)","2009","148",""
"Micronesia (Federated States of)","2008","164",""
"Micronesia (Federated States of)","2007","140",""
"Micronesia (Federated States of)","2006","104",""
"Micronesia (Federated States of)","2005","98",""
"Micronesia (Federated States of)","2004","118",""
"Micronesia (Federated States of)","2003","106",""
"Micronesia (Federated States of)","2002","127",""
"Micronesia (Federated States of)","2001","104",""
"Micronesia (Federated States of)","2000","91",""
"Monaco","2010","1",""
"Monaco","2002","0",""
"Monaco","2001","0",""
"Monaco","2000","0",""
"Mongolia","2012","4128",""
"Mongolia","2011","4217",""
"Mongolia","2010","4458",""
"Mongolia","2009","4481",""
"Mongolia","2008","4490",""
"Mongolia","2007","4654",""
"Mongolia","2006","5049",""
"Mongolia","2005","4601",""
"Mongolia","2004","4542",""
"Mongolia","2003","3918",""
"Mongolia","2002","3829",""
"Mongolia","2001","3526",""
"Mongolia","2000","3109",""
"Montenegro","2012","98",""
"Montenegro","2011","110",""
"Montenegro","2010","110",""
"Montenegro","2009","114",""
"Montenegro","2008","131",""
"Montenegro","2007","147",""
"Montenegro","2006","167",""
"Montenegro","2005","156",""
"Morocco","2012","28635",""
"Morocco","2011","28640",""
"Morocco","2010","28359",""
"Morocco","2009","27348",""
"Morocco","2008","26838",""
"Morocco","2007","25562",""
"Morocco","2006","26099",""
"Morocco","2005","26269",""
"Morocco","2004","25909",""
"Morocco","2003","26789",""
"Morocco","2002","29804",""
"Morocco","2001","28285",""
"Morocco","2000","28852",""
"Mozambique","2012","47741",""
"Mozambique","2011","44627",""
"Mozambique","2010","43558",""
"Mozambique","2009","43221",""
"Mozambique","2008","39261",""
"Mozambique","2007","37651",""
"Mozambique","2006","35257",""
"Mozambique","2005","33231",""
"Mozambique","2004","31150",""
"Mozambique","2003","28602",""
"Mozambique","2002","25544",""
"Mozambique","2001","22098",""
"Mozambique","2000","21158",""
"Myanmar","2012","141170",""
"Myanmar","2011","136737",""
"Myanmar","2010","131590",""
"Myanmar","2009","128343",""
"Myanmar","2008","124037",""
"Myanmar","2007","129081",""
"Myanmar","2006","122472",""
"Myanmar","2005","107009",""
"Myanmar","2004","96662",""
"Myanmar","2003","75744",""
"Myanmar","2002","57012",""
"Myanmar","2001","42838",""
"Myanmar","2000","30840",""
"Namibia","2012","10003",""
"Namibia","2011","10806",""
"Namibia","2010","11281",""
"Namibia","2009","11980",""
"Namibia","2008","13440",""
"Namibia","2007","13859",""
"Namibia","2006","14673",""
"Namibia","2005","14920",""
"Namibia","2004","15026",""
"Namibia","2003","14490",""
"Namibia","2002","13282",""
"Namibia","2001","13064",""
"Namibia","2000","10799",""
"Nauru","2011","5",""
"Nauru","2010","3",""
"Nauru","2009","4",""
"Nauru","2008","5",""
"Nauru","2007","3",""
"Nauru","2006","12",""
"Nauru","2005","11",""
"Nauru","2003","3",""
"Nauru","2002","5",""
"Nauru","2001","3",""
"Nauru","2000","4",""
"Nepal","2012","35195",""
"Nepal","2011","35434",""
"Nepal","2010","35114",""
"Nepal","2009","34888",""
"Nepal","2008","32909",""
"Nepal","2007","32940",""
"Nepal","2006","32670",""
"Nepal","2005","33448",""
"Nepal","2004","31979",""
"Nepal","2003","33119",""
"Nepal","2002","30359",""
"Nepal","2001","29519",""
"Nepal","2000","29519",""
"Netherlands","2012","920",""
"Netherlands","2011","981",""
"Netherlands","2010","1046",""
"Netherlands","2009","1131",""
"Netherlands","2008","964",""
"Netherlands","2007","930",""
"Netherlands","2006","1002",""
"Netherlands","2005","1127",""
"Netherlands","2004","1316",""
"Netherlands","2003","1309",""
"Netherlands","2002","1355",""
"Netherlands","2001","1408",""
"Netherlands","2000","1244",""
"New Zealand","2012","293",""
"New Zealand","2011","305",""
"New Zealand","2010","301",""
"New Zealand","2009","298",""
"New Zealand","2008","292",""
"New Zealand","2007","274",""
"New Zealand","2006","344",""
"New Zealand","2005","332",""
"New Zealand","2004","371",""
"New Zealand","2003","424",""
"New Zealand","2002","329",""
"New Zealand","2001","377",""
"New Zealand","2000","344",""
"Nicaragua","2012","2790",""
"Nicaragua","2011","2693",""
"Nicaragua","2010","2448",""
"Nicaragua","2009","2283",""
"Nicaragua","2008","2336",""
"Nicaragua","2007","2303",""
"Nicaragua","2006","1997",""
"Nicaragua","2005","1907",""
"Nicaragua","2004","2220",""
"Nicaragua","2003","2283",""
"Nicaragua","2002","2092",""
"Nicaragua","2001","2447",""
"Nicaragua","2000","2402",""
"Niger","2012","10989",""
"Niger","2011","10510",""
"Niger","2010","10130",""
"Niger","2009","10021",""
"Niger","2008","9209",""
"Niger","2007","9276",""
"Niger","2006","8474",""
"Niger","2005","7873",""
"Niger","2004","6822",""
"Niger","2003","7078",""
"Niger","2002","5185",""
"Niger","2001","5115",""
"Niger","2000","4701",""
"Nigeria","2012","92818",""
"Nigeria","2011","86778",""
"Nigeria","2010","84121",""
"Nigeria","2009","88589",""
"Nigeria","2008","85674",""
"Nigeria","2007","82417",""
"Nigeria","2006","70734",""
"Nigeria","2005","63990",""
"Nigeria","2004","57553",""
"Nigeria","2003","44445",""
"Nigeria","2002","38628",""
"Nigeria","2001","45842",""
"Nigeria","2000","25821",""
"Niue","2012","0",""
"Niue","2011","1",""
"Niue","2010","0",""
"Niue","2009","0",""
"Niue","2008","0",""
"Niue","2007","0",""
"Niue","2006","0",""
"Niue","2005","0",""
"Niue","2004","0",""
"Niue","2003","0",""
"Niue","2002","4",""
"Niue","2001","0",""
"Niue","2000","0",""
"Norway","2011","324",""
"Norway","2010","297",""
"Norway","2009","363",""
"Norway","2008","297",""
"Norway","2007","283",""
"Norway","2006","277",""
"Norway","2005","276",""
"Norway","2004","284",""
"Norway","2003","333",""
"Norway","2002","243",""
"Norway","2001","276",""
"Norway","2000","221",""
"Oman","2012","382",""
"Oman","2011","337",""
"Oman","2010","308",""
"Oman","2009","332",""
"Oman","2008","350",""
"Oman","2007","328",""
"Oman","2006","339",""
"Oman","2005","261",""
"Oman","2004","292",""
"Oman","2003","255",""
"Oman","2002","290",""
"Oman","2001","292",""
"Oman","2000","321",""
"Pakistan","2012","267475",""
"Pakistan","2011","264934",""
"Pakistan","2010","264235",""
"Pakistan","2009","264248",""
"Pakistan","2008","245635",""
"Pakistan","2007","230468",""
"Pakistan","2006","177376",""
"Pakistan","2005","142017",""
"Pakistan","2004","94327",""
"Pakistan","2003","69632",""
"Pakistan","2002","48344",""
"Pakistan","2001","20707",""
"Pakistan","2000","11050",""
"Palau","2012","4",""
"Palau","2011","12",""
"Palau","2010","19",""
"Palau","2009","19",""
"Palau","2007","11",""
"Palau","2006","12",""
"Palau","2005","10",""
"Palau","2004","5",""
"Palau","2003","9",""
"Palau","2002","11",""
"Panama","2012","1520",""
"Panama","2011","1571",""
"Panama","2010","1496",""
"Panama","2009","1539",""
"Panama","2008","1584",""
"Panama","2007","1596",""
"Panama","2006","1636",""
"Panama","2005","1637",""
"Panama","2004","1701",""
"Panama","2003","1620",""
"Panama","2002","1577",""
"Panama","2001","1718",""
"Panama","2000","1169",""
"Papua New Guinea","2012","20557",""
"Papua New Guinea","2011","14893",""
"Papua New Guinea","2010","14531",""
"Papua New Guinea","2009","12306",""
"Papua New Guinea","2008","13984",""
"Papua New Guinea","2007","15002",""
"Papua New Guinea","2006","12620",""
"Papua New Guinea","2005","12564",""
"Papua New Guinea","2004","12743",""
"Papua New Guinea","2003","12798",""
"Papua New Guinea","2002","11197",""
"Papua New Guinea","2001","12658",""
"Papua New Guinea","2000","10520",""
"Paraguay","2012","2416",""
"Paraguay","2011","2372",""
"Paraguay","2010","2352",""
"Paraguay","2009","2346",""
"Paraguay","2008","2292",""
"Paraguay","2007","2343",""
"Paraguay","2006","2547",""
"Paraguay","2005","2075",""
"Paraguay","2004","2298",""
"Paraguay","2003","2294",""
"Paraguay","2002","2107",""
"Paraguay","2001","2073",""
"Paraguay","2000","1950",""
"Peru","2012","29760",""
"Peru","2011","31241",""
"Peru","2010","31073",""
"Peru","2009","31844",""
"Peru","2008","32193",""
"Peru","2007","32407",""
"Peru","2006","34311",""
"Peru","2005","33747",""
"Peru","2004","33414",""
"Peru","2003","32064",""
"Peru","2002","36092",""
"Peru","2001","37197",""
"Peru","2000","38661",""
"Philippines","2012","216627",""
"Philippines","2011","195560",""
"Philippines","2010","166323",""
"Philippines","2009","146565",""
"Philippines","2008","139603",""
"Philippines","2007","140588",""
"Philippines","2006","147305",""
"Philippines","2005","137100",""
"Philippines","2004","130530",""
"Philippines","2003","132759",""
"Philippines","2002","118408",""
"Philippines","2001","107133",""
"Philippines","2000","119914",""
"Poland","2012","7054",""
"Poland","2011","7946",""
"Poland","2010","7002",""
"Poland","2009","7925",""
"Poland","2008","7421",""
"Poland","2007","8019",""
"Poland","2006","8017",""
"Poland","2005","8203",""
"Poland","2004","8698",""
"Poland","2003","10124",""
"Poland","2002","10069",""
"Poland","2001","10153",""
"Poland","2000","10931",""
"Portugal","2012","2490",""
"Portugal","2011","2406",""
"Portugal","2010","2487",""
"Portugal","2009","2723",""
"Portugal","2008","2817",""
"Portugal","2007","2956",""
"Portugal","2006","3224",""
"Portugal","2005","3308",""
"Portugal","2004","3614",""
"Portugal","2003","3996",""
"Portugal","2002","4381",""
"Portugal","2001","4320",""
"Portugal","2000","4227",""
"Qatar","2012","728",""
"Qatar","2011","553",""
"Qatar","2010","580",""
"Qatar","2009","619",""
"Qatar","2008","567",""
"Qatar","2007","399",""
"Qatar","2006","339",""
"Qatar","2005","325",""
"Qatar","2004","272",""
"Qatar","2003","276",""
"Qatar","2002","278",""
"Qatar","2001","284",""
"Qatar","2000","279",""
"Republic of Korea","2012","43702",""
"Republic of Korea","2011","46253",""
"Republic of Korea","2010","44063",""
"Republic of Korea","2009","43318",""
"Republic of Korea","2008","40554",""
"Republic of Korea","2007","41858",""
"Republic of Korea","2006","42082",""
"Republic of Korea","2005","42892",""
"Republic of Korea","2004","34707",""
"Republic of Korea","2003","36891",""
"Republic of Korea","2002","34967",""
"Republic of Korea","2001","37268",""
"Republic of Korea","2000","21782",""
"Republic of Moldova","2012","4409",""
"Republic of Moldova","2011","4233",""
"Republic of Moldova","2010","4135",""
"Republic of Moldova","2009","4471",""
"Republic of Moldova","2008","4464",""
"Republic of Moldova","2007","4857",""
"Republic of Moldova","2006","4990",""
"Republic of Moldova","2005","5141",""
"Republic of Moldova","2004","4806",""
"Republic of Moldova","2003","8198",""
"Republic of Moldova","2002","3769",""
"Republic of Moldova","2001","3608",""
"Republic of Moldova","2000","2935",""
"Romania","2012","16036",""
"Romania","2011","16992",""
"Romania","2010","18379",""
"Romania","2009","20868",""
"Romania","2008","21724",""
"Romania","2007","22590",""
"Romania","2006","24295",""
"Romania","2005","26106",""
"Romania","2004","28570",""
"Romania","2003","29673",""
"Romania","2002","29752",""
"Romania","2001","28580",""
"Romania","2000","27470",""
"Russian Federation","2012","105753",""
"Russian Federation","2011","112910",""
"Russian Federation","2010","125310",""
"Russian Federation","2009","132653",""
"Russian Federation","2008","128263",""
"Russian Federation","2007","127338",""
"Russian Federation","2006","124689",""
"Russian Federation","2005","127930",""
"Russian Federation","2004","121426",""
"Russian Federation","2003","129732",""
"Russian Federation","2002","128873",""
"Russian Federation","2001","132477",""
"Russian Federation","2000","140677",""
"Rwanda","2012","6091",""
"Rwanda","2011","6623",""
"Rwanda","2010","6703",""
"Rwanda","2009","7415",""
"Rwanda","2008","7689",""
"Rwanda","2007","7869",""
"Rwanda","2006","8117",""
"Rwanda","2005","7220",""
"Rwanda","2004","6487",""
"Rwanda","2003","6812",""
"Rwanda","2002","6011",""
"Rwanda","2001","5473",""
"Rwanda","2000","6093",""
"Saint Kitts and Nevis","2012","2",""
"Saint Kitts and Nevis","2011","1",""
"Saint Kitts and Nevis","2010","2",""
"Saint Kitts and Nevis","2009","4",""
"Saint Kitts and Nevis","2008","5",""
"Saint Kitts and Nevis","2007","4",""
"Saint Kitts and Nevis","2006","1",""
"Saint Kitts and Nevis","2005","0",""
"Saint Kitts and Nevis","2004","2",""
"Saint Kitts and Nevis","2003","1",""
"Saint Kitts and Nevis","2002","3",""
"Saint Kitts and Nevis","2001","2",""
"Saint Kitts and Nevis","2000","0",""
"Saint Lucia","2012","11",""
"Saint Lucia","2011","7",""
"Saint Lucia","2010","9",""
"Saint Lucia","2009","10",""
"Saint Lucia","2008","21",""
"Saint Lucia","2007","19",""
"Saint Lucia","2006","15",""
"Saint Lucia","2005","14",""
"Saint Lucia","2004","15",""
"Saint Lucia","2003","15",""
"Saint Lucia","2002","17",""
"Saint Lucia","2001","15",""
"Saint Lucia","2000","9",""
"Saint Vincent and the Grenadines","2012","30",""
"Saint Vincent and the Grenadines","2011","17",""
"Saint Vincent and the Grenadines","2010","15",""
"Saint Vincent and the Grenadines","2009","9",""
"Saint Vincent and the Grenadines","2008","12",""
"Saint Vincent and the Grenadines","2007","12",""
"Saint Vincent and the Grenadines","2006","13",""
"Saint Vincent and the Grenadines","2005","7",""
"Saint Vincent and the Grenadines","2004","8",""
"Saint Vincent and the Grenadines","2003","14",""
"Saint Vincent and the Grenadines","2002","10",""
"Saint Vincent and the Grenadines","2001","10",""
"Saint Vincent and the Grenadines","2000","16",""
"Samoa","2012","22",""
"Samoa","2011","20",""
"Samoa","2010","14",""
"Samoa","2009","16",""
"Samoa","2008","12",""
"Samoa","2006","25",""
"Samoa","2005","24",""
"Samoa","2004","34",""
"Samoa","2003","27",""
"Samoa","2002","31",""
"Samoa","2001","22",""
"Samoa","2000","43",""
"San Marino","2004","0",""
"San Marino","2003","1",""
"San Marino","2002","1",""
"San Marino","2001","0",""
"San Marino","2000","1",""
"Sao Tome and Principe","2012","115",""
"Sao Tome and Principe","2011","136",""
"Sao Tome and Principe","2010","121",""
"Sao Tome and Principe","2009","78",""
"Sao Tome and Principe","2008","68",""
"Sao Tome and Principe","2007","93",""
"Sao Tome and Principe","2006","153",""
"Sao Tome and Principe","2005","136",""
"Sao Tome and Principe","2004","121",""
"Sao Tome and Principe","2003","457",""
"Sao Tome and Principe","2002","94",""
"Sao Tome and Principe","2001","97",""
"Sao Tome and Principe","2000","97",""
"Saudi Arabia","2012","3690",""
"Saudi Arabia","2011","3932",""
"Saudi Arabia","2010","4465",""
"Saudi Arabia","2009","4043",""
"Saudi Arabia","2008","4025",""
"Saudi Arabia","2007","3955",""
"Saudi Arabia","2006","3774",""
"Saudi Arabia","2005","3539",""
"Saudi Arabia","2004","3312",""
"Saudi Arabia","2003","3317",""
"Saudi Arabia","2002","3374",""
"Saudi Arabia","2001","3327",""
"Saudi Arabia","2000","3452",""
"Senegal","2012","12265",""
"Senegal","2011","11022",""
"Senegal","2010","11061",""
"Senegal","2009","11139",""
"Senegal","2008","11040",""
"Senegal","2007","10297",""
"Senegal","2006","10133",""
"Senegal","2005","9765",""
"Senegal","2004","9098",""
"Senegal","2003","9380",""
"Senegal","2002","8366",""
"Senegal","2001","8554",""
